sku,week,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,is_holiday_peak,week_number,month,year,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week,price_avg,promo_rate,stock_avg,deliveries,avg_temp,inflation_index,school_in_session,category_trend,event_score
MI-006,2023-07-17,E-commerce,PL-South,72,199.0,0,6.73,3.5,False,29,7,2023,0,1,0,78,Decline,110.0,63.0,107.5,33.11092468254751,47.0,122.0,6.73,0.0,199.0,4,1.1019075589621994,182.55175799224875,0,1.1343076677266937,0.0
MI-006,2023-07-17,Retail,PL-Central,122,158.14285714285714,1,3.8242857142857134,3.571428571428572,False,29,7,2023,0,1,0,78,Decline,132.0,78.0,101.75,26.5377090194312,54.0,88.0,3.8242857142857134,0.4285714285714285,158.14285714285714,7,-0.5963638908026923,199.07449243334753,0,1.137648749419957,0.0
MI-006,2023-07-17,E-commerce,PL-North,76,162.0,1,4.8925,3.25,False,29,7,2023,0,1,0,78,Decline,133.0,57.0,93.75,33.85631403446041,76.0,102.0,4.8925,0.25,162.0,4,5.495575815047567,166.0911796008809,0,1.1302942538174505,0.0
MI-006,2023-07-17,Discount,PL-Central,93,130.71428571428572,0,5.305714285714286,2.7142857142857144,False,29,7,2023,0,1,0,78,Decline,111.0,73.0,81.0,20.06655592438989,38.0,147.0,5.305714285714286,0.0,130.71428571428572,7,10.717614064303067,106.560790332661,0,1.086349762270726,0.0
MI-006,2023-07-17,Discount,PL-North,76,159.6,0,5.484,3.2,False,29,7,2023,0,1,0,78,Decline,95.0,142.0,104.0,25.729360660537218,-47.0,117.0,5.484,0.0,159.6,5,18.642264628170008,121.0434181953766,0,1.1083220080440883,0.0
MI-006,2023-07-17,Discount,PL-South,128,198.7142857142857,0,6.721428571428571,3.2857142857142856,False,29,7,2023,0,1,0,78,Decline,114.0,87.0,87.5,18.734993995195182,27.0,112.0,6.721428571428571,0.0,198.7142857142857,7,22.579936113121498,138.01536748401307,0,1.1185385205194083,0.0
MI-006,2023-07-17,E-commerce,PL-Central,101,167.66666666666666,1,5.29,2.833333333333333,False,29,7,2023,0,1,0,78,Decline,88.0,115.0,110.25,15.49999999999999,-27.0,108.0,5.29,0.1666666666666666,167.66666666666666,6,13.502342985623931,153.17966053226934,0,1.1252679652518325,0.0
MI-006,2023-07-24,Retail,PL-South,88,156.66666666666666,0,5.345,3.1666666666666665,False,30,7,2023,0,1,0,79,Decline,128.0,79.0,117.75,31.52115691616242,49.0,104.0,5.345,0.0,156.66666666666666,6,11.819646549968942,228.8104591452035,0,1.1430140291518505,0.0
MI-006,2023-07-24,Discount,PL-South,112,139.71428571428572,1,4.621428571428572,3.2857142857142856,False,30,7,2023,0,1,0,79,Decline,128.0,114.0,101.5,23.58671942711264,14.0,114.0,4.621428571428572,0.2857142857142857,139.71428571428572,7,18.558396829928437,136.5645612979554,0,1.1185917828677978,0.0
MI-006,2023-07-24,Retail,PL-Central,88,138.83333333333334,1,6.383333333333333,3.0,False,30,7,2023,0,1,0,79,Decline,122.0,132.0,112.0,23.60790827950102,-10.0,66.0,6.383333333333333,0.1666666666666666,138.83333333333334,6,-2.8343110964182965,197.49440398117096,0,1.1376692517282618,0.0
MI-006,2023-07-24,Discount,PL-Central,147,201.3333333333333,1,4.131666666666667,3.333333333333333,False,30,7,2023,0,1,0,79,Decline,93.0,111.0,86.5,19.416487838947614,-18.0,91.0,4.131666666666667,0.1666666666666666,201.3333333333333,6,14.778902626988197,106.45519080597897,0,1.0866146668057266,0.0
MI-006,2023-07-24,E-commerce,PL-Central,108,124.0,1,6.238333333333333,2.6666666666666665,False,30,7,2023,0,1,0,79,Decline,101.0,88.0,104.5,12.714820748507089,13.0,87.0,6.238333333333333,0.3333333333333333,124.0,6,12.973324316314752,153.8103087461196,0,1.1253060242547541,0.0
MI-006,2023-07-24,E-commerce,PL-South,122,159.85714285714286,1,4.098571428571429,3.2857142857142856,False,30,7,2023,0,1,0,79,Decline,72.0,110.0,89.75,26.0048072478917,-38.0,83.0,4.098571428571429,0.4285714285714285,159.85714285714286,7,4.694969233965599,181.66485709836996,0,1.1343318954704196,0.0
MI-006,2023-07-24,Discount,PL-North,117,173.4,1,6.192,2.4,False,30,7,2023,0,1,0,79,Decline,76.0,95.0,101.75,28.21790211904493,-19.0,115.0,6.192,0.4,173.4,5,20.48798615198315,122.96642998243352,0,1.1084106999854457,0.0
MI-006,2023-07-24,E-commerce,PL-North,102,164.0,0,5.998333333333334,2.333333333333333,False,30,7,2023,0,1,0,79,Decline,76.0,133.0,85.5,32.90896534380869,-57.0,83.0,5.998333333333334,0.0,164.0,6,7.627908166060554,164.48048784417918,0,1.1303238615208593,0.0
MI-006,2023-07-24,Retail,PL-North,133,172.0,1,3.965,2.333333333333333,False,30,7,2023,0,1,0,79,Decline,73.0,57.0,87.75,36.782015532956684,16.0,71.0,3.965,0.3333333333333333,172.0,6,0.7953744287610061,212.80381859560487,0,1.1405285361739927,0.0
MI-006,2023-07-31,E-commerce,PL-South,83,159.33333333333334,0,4.631666666666667,3.0,False,31,7,2023,0,1,0,80,Decline,122.0,72.0,91.75,28.663274993156904,50.0,94.0,4.631666666666667,0.0,159.33333333333334,6,5.738131636188139,184.6895387216948,0,1.1343560939004738,0.0
MI-006,2023-07-31,Discount,PL-North,115,187.42857142857144,1,4.398571428571429,3.857142857142857,False,31,7,2023,0,1,0,80,Decline,117.0,76.0,107.5,28.45464226917405,41.0,112.0,4.398571428571429,0.1428571428571428,187.42857142857144,7,18.32625868757976,122.56435851770252,0,1.108499000349628,0.0
MI-006,2023-07-31,Discount,PL-Central,91,181.0,0,5.036,3.4,False,31,7,2023,0,1,0,80,Decline,147.0,93.0,106.0,31.43246729100343,54.0,133.0,5.036,0.0,181.0,5,12.523727245232845,105.63364341062399,0,1.0868761084370737,0.0
MI-006,2023-07-31,Retail,PL-Central,66,149.8,1,4.268,2.4,False,31,7,2023,0,1,0,80,Decline,88.0,122.0,105.0,26.051231576773223,-34.0,120.0,4.268,0.2,149.8,5,-0.605548219854152,198.26874165559255,0,1.1376897330408557,0.0
MI-006,2023-07-31,E-commerce,PL-North,83,158.5,0,3.97,3.5,False,31,7,2023,0,1,0,80,Decline,102.0,76.0,92.0,32.97473780537663,26.0,114.0,3.97,0.0,158.5,6,8.334136231801295,167.7838495447537,0,1.1303534254582455,0.0
MI-006,2023-07-31,Discount,PL-South,114,138.57142857142858,1,5.39,3.2857142857142856,False,31,7,2023,0,1,0,80,Decline,112.0,128.0,110.25,17.056279391082516,-16.0,112.0,5.39,0.2857142857142857,138.57142857142858,7,21.235569696061553,138.68598211617504,0,1.1186449037489603,0.0
MI-006,2023-07-31,Retail,PL-South,104,140.57142857142858,1,5.015714285714286,2.857142857142857,False,31,7,2023,0,1,0,80,Decline,88.0,128.0,112.25,35.04639781775012,-40.0,119.0,5.015714285714286,0.1428571428571428,140.57142857142858,7,9.00720856790671,227.9097627959595,0,1.1430297092780948,0.0
MI-006,2023-07-31,Retail,PL-North,71,131.66666666666666,1,4.81,1.8333333333333333,False,31,7,2023,0,1,0,80,Decline,133.0,73.0,85.75,32.93807320816849,60.0,46.0,4.81,0.1666666666666666,131.66666666666666,6,2.2241145389219814,213.32156250512617,0,1.1405462902807955,0.0
MI-006,2023-07-31,E-commerce,PL-Central,87,138.14285714285714,0,6.325714285714286,4.0,False,31,7,2023,0,1,0,80,Decline,108.0,101.0,103.0,11.518101695447315,7.0,83.0,6.325714285714286,0.0,138.14285714285714,7,14.18991292558319,153.99568381078996,0,1.1253440109708273,0.0
MI-006,2023-08-07,Discount,PL-North,112,166.0,1,5.7316666666666665,3.0,False,32,8,2023,0,1,0,81,Decline,115.0,117.0,100.75,19.259196937221105,-2.0,109.0,5.7316666666666665,0.1666666666666666,166.0,6,15.86849031481707,121.08486818409449,0,1.1085869125790888,0.0
MI-006,2023-08-07,Retail,PL-South,119,179.42857142857142,0,7.03,2.4285714285714284,False,32,8,2023,0,1,0,81,Decline,104.0,88.0,99.75,21.48449052999241,16.0,126.0,7.03,0.0,179.42857142857142,7,11.085837667096964,226.73891208982644,0,1.1430453771206508,0.0
MI-006,2023-08-07,E-commerce,PL-South,94,191.66666666666663,1,5.278333333333333,2.5,False,32,8,2023,0,1,0,81,Decline,83.0,122.0,96.75,23.200215516240373,-39.0,117.0,5.278333333333333,0.1666666666666666,191.66666666666663,6,3.5350624919585147,181.09233897288192,0,1.1343802630877051,0.0
MI-006,2023-08-07,Discount,PL-South,112,140.0,1,4.503333333333333,2.5,False,32,8,2023,0,1,0,81,Decline,114.0,112.0,117.0,7.393691004272906,2.0,103.0,4.503333333333333,0.5,140.0,6,20.275013008607527,137.16403655488594,0,1.1186978839123918,0.0
MI-006,2023-08-07,Retail,PL-North,46,94.5,1,5.9125,3.0,False,32,8,2023,0,1,0,81,Decline,71.0,133.0,83.5,33.75894943073121,-62.0,142.0,5.9125,0.25,94.5,4,0.014025968438952097,212.4691336261552,0,1.14056402864116,0.0
MI-006,2023-08-07,Retail,PL-Central,120,172.0,1,5.078571428571428,2.857142857142857,False,32,8,2023,0,1,0,81,Decline,66.0,88.0,102.0,30.506829836393464,-22.0,124.0,5.078571428571428,0.1428571428571428,172.0,7,-3.345237164203966,196.60829912386066,0,1.1377101934006963,0.0
MI-006,2023-08-07,E-commerce,PL-Central,83,137.16666666666666,1,6.293333333333333,3.0,False,32,8,2023,0,1,0,81,Decline,87.0,108.0,96.0,10.230672835481856,-21.0,106.0,6.293333333333333,0.3333333333333333,137.16666666666666,6,17.557234901703076,152.1378319734217,0,1.1253819256741253,0.0
MI-006,2023-08-07,E-commerce,PL-North,114,155.85714285714286,1,5.308571428571429,3.0,False,32,8,2023,0,1,0,81,Decline,83.0,102.0,98.5,25.48855952514123,-19.0,87.0,5.308571428571429,0.2857142857142857,155.85714285714286,7,13.833772467688645,169.50051118151083,0,1.130382945758808,0.0
MI-006,2023-08-07,Discount,PL-Central,133,155.5,1,5.721666666666667,3.333333333333333,False,32,8,2023,0,1,0,81,Decline,91.0,147.0,110.5,25.942243542145707,-56.0,115.0,5.721666666666667,0.6666666666666666,155.5,6,10.756855776854428,109.75620712994032,0,1.0871341765337919,0.0
MI-006,2023-08-14,E-commerce,PL-Central,106,165.71428571428572,0,5.44,3.0,False,33,8,2023,0,1,0,82,Decline,83.0,87.0,94.75,11.729592206608592,-4.0,93.0,5.44,0.0,165.71428571428572,7,18.619422411518787,152.5907781262555,0,1.125419768637166,0.0
MI-006,2023-08-14,E-commerce,PL-North,87,154.85714285714286,0,3.7485714285714287,3.2857142857142856,False,33,8,2023,0,1,0,82,Decline,114.0,83.0,93.75,17.404501333467376,31.0,119.0,3.7485714285714287,0.0,154.85714285714286,7,13.796674232596693,169.03894635293946,0,1.130412422551174,0.0
MI-006,2023-08-14,Discount,PL-North,109,164.8,1,6.208,3.8,False,33,8,2023,0,1,0,82,Decline,112.0,115.0,105.0,19.442222095223585,-3.0,58.0,6.208,0.4,164.8,5,15.55827101851801,123.96473935445717,0,1.1086744400710848,0.0
MI-006,2023-08-14,Retail,PL-North,142,210.42857142857144,0,5.217142857142856,3.2857142857142856,False,33,8,2023,0,1,0,82,Decline,46.0,71.0,80.75,36.93575503492517,-25.0,106.0,5.217142857142856,0.0,210.42857142857144,7,0.5536300532564026,214.25326066332104,0,1.1405817512829932,0.0
MI-006,2023-08-14,E-commerce,PL-South,117,157.0,1,5.53,2.1666666666666665,False,33,8,2023,0,1,0,82,Decline,94.0,83.0,92.75,21.468969855739868,11.0,114.0,5.53,0.3333333333333333,157.0,6,4.72248805391845,182.98474057889572,0,1.1344044031027058,0.0
MI-006,2023-08-14,Discount,PL-Central,115,150.71428571428572,1,5.575714285714286,3.0,False,33,8,2023,0,1,0,82,Decline,133.0,91.0,116.0,28.30783166074954,42.0,86.0,5.575714285714286,0.1428571428571428,150.71428571428572,7,10.137641164803258,106.69679163427831,0,1.0873889570493405,0.0
MI-006,2023-08-14,Retail,PL-Central,124,175.83333333333334,1,6.203333333333333,2.333333333333333,False,33,8,2023,0,1,0,82,Decline,120.0,66.0,99.0,26.95675549220764,54.0,81.0,6.203333333333333,0.1666666666666666,175.83333333333334,6,-1.7260166620827682,197.41290029752562,0,1.1377306328506103,0.0
MI-006,2023-08-14,Retail,PL-South,126,177.85714285714286,1,6.655714285714287,4.142857142857143,False,33,8,2023,0,1,0,82,Decline,119.0,104.0,109.75,17.557049866079442,15.0,124.0,6.655714285714287,0.1428571428571428,177.85714285714286,7,7.0439278886663885,229.1033699701252,0,1.1430610326987496,0.0
MI-006,2023-08-14,Discount,PL-South,103,185.8333333333333,0,5.016666666666667,2.6666666666666665,False,33,8,2023,0,1,0,82,Decline,112.0,114.0,116.5,7.724420150837608,-2.0,64.0,5.016666666666667,0.0,185.8333333333333,6,23.211793140807046,138.60805779828115,0,1.1187507241016486,0.0
MI-006,2023-08-21,Discount,PL-Central,86,178.66666666666666,0,5.793333333333333,1.5,False,34,8,2023,0,1,0,83,Decline,115.0,133.0,121.5,24.18677324489566,-18.0,92.0,5.793333333333333,0.0,178.66666666666666,6,5.813279825545421,107.67874637641424,0,1.0876405326934777,0.0
MI-006,2023-08-21,Retail,PL-South,124,173.6,1,6.311999999999999,4.2,False,34,8,2023,0,1,0,83,Decline,126.0,119.0,109.25,16.879474715365607,7.0,102.0,6.311999999999999,0.2,173.6,5,5.640841954297466,228.49790327253905,0,1.143076676031577,0.0
MI-006,2023-08-21,E-commerce,PL-Central,93,142.8,1,6.970000000000001,3.2,False,34,8,2023,0,1,0,83,Decline,106.0,83.0,96.0,12.832251036613426,23.0,82.0,6.970000000000001,0.2,142.8,5,17.49808531887546,151.21656180777904,0,1.1254575401309235,0.0
MI-006,2023-08-21,E-commerce,PL-South,114,154.0,1,4.558333333333333,3.1666666666666665,False,34,8,2023,0,1,0,83,Decline,117.0,94.0,104.0,18.565200420859107,23.0,77.0,4.558333333333333,0.3333333333333333,154.0,6,6.031274216283878,184.92360621922964,0,1.1344285140158128,0.0
MI-006,2023-08-21,Retail,PL-North,106,167.2,1,3.67,2.4,False,34,8,2023,0,1,0,83,Decline,142.0,46.0,98.0,46.88283267892417,96.0,106.0,3.67,0.2,167.2,5,0.7837254411947059,211.56139420027677,0,1.1405994582341277,0.0
MI-006,2023-08-21,Retail,PL-Central,81,133.4,1,5.426,3.6,False,34,8,2023,0,1,0,83,Decline,124.0,120.0,99.5,27.537852736430505,4.0,105.0,5.426,0.4,133.4,5,2.286061727684341,198.59553775756578,0,1.1377510514332925,0.0
MI-006,2023-08-21,Discount,PL-South,64,143.8,0,6.236,4.6,False,34,8,2023,0,1,0,83,Decline,103.0,112.0,110.25,4.924428900897998,-9.0,73.0,6.236,0.0,143.8,5,18.496970746227802,138.26728731340134,0,1.1188034250544086,0.0
MI-006,2023-08-21,E-commerce,PL-North,119,182.28571428571428,0,5.731428571428571,3.0,False,34,8,2023,0,1,0,83,Decline,87.0,114.0,96.5,14.247806848775044,-27.0,66.0,5.731428571428571,0.0,182.28571428571428,7,15.4533815129166,168.10965941527462,0,1.130441855963403,0.0
MI-006,2023-08-21,Discount,PL-North,58,96.0,0,5.058571428571428,3.142857142857143,False,34,8,2023,0,1,0,83,Decline,109.0,112.0,113.25,3.5000000000000155,-3.0,79.0,5.058571428571428,0.0,96.0,7,16.7000440907136,122.16540842320195,0,1.1087615861784639,0.0
MI-006,2023-08-28,Retail,PL-North,106,150.28571428571428,1,6.7700000000000005,2.571428571428572,False,35,8,2023,0,1,0,84,Decline,106.0,142.0,91.25,41.83598929151789,-36.0,110.0,6.7700000000000005,0.1428571428571428,150.28571428571428,7,0.5549470821948621,213.6929186230316,0,1.1406171495223225,0.0
MI-006,2023-08-28,Discount,PL-South,73,150.8,1,5.494,3.2,False,35,8,2023,0,1,0,84,Decline,64.0,103.0,98.25,23.3291662945764,-39.0,91.0,5.494,0.2,150.8,5,18.090579663582997,139.83818367679513,0,1.1188559875025341,0.0
MI-006,2023-08-28,E-commerce,PL-North,66,146.8,0,5.316,3.8,False,35,8,2023,0,1,0,84,Decline,119.0,87.0,100.75,18.37344097694644,32.0,96.0,5.316,0.0,146.8,5,15.72973981650249,167.50836381436795,0,1.1304712461229902,0.0
MI-006,2023-08-28,Retail,PL-South,102,145.85714285714286,1,5.398571428571429,3.0,False,35,8,2023,0,1,0,84,Decline,124.0,126.0,118.25,9.945685831890472,-2.0,106.0,5.398571428571429,0.1428571428571428,145.85714285714286,7,3.8556778363847175,227.45695597887152,0,1.1430923071382733,0.0
MI-006,2023-08-28,Discount,PL-North,79,133.16666666666666,1,4.578333333333333,3.0,False,35,8,2023,0,1,0,84,Decline,58.0,109.0,98.5,27.11088342345192,-51.0,70.0,4.578333333333333,0.1666666666666666,133.16666666666666,6,13.55168177286197,122.18974756298562,0,1.108848354210436,0.0
MI-006,2023-08-28,Retail,PL-Central,105,171.8,1,5.148000000000001,3.2,False,35,8,2023,0,1,0,84,Decline,81.0,124.0,97.75,28.70975443991118,-43.0,91.0,5.148000000000001,0.4,171.8,5,2.948861579039643,198.84910211074313,0,1.1377714491913073,0.0
MI-006,2023-08-28,Discount,PL-Central,92,159.0,1,3.706666666666667,2.833333333333333,False,35,8,2023,0,1,0,84,Decline,86.0,115.0,106.25,21.86892772862905,-29.0,65.0,3.706666666666667,0.1666666666666666,159.0,6,7.2773355253681515,107.72318670011109,0,1.0878889830934488,0.0
MI-006,2023-08-28,E-commerce,PL-South,77,140.83333333333334,0,6.026666666666666,3.0,False,35,8,2023,0,1,0,84,Decline,114.0,117.0,102.0,16.26857912254992,-3.0,103.0,6.026666666666666,0.0,140.83333333333334,6,5.590167590572944,183.00679984456,0,1.134452595897109,0.0
MI-006,2023-08-28,E-commerce,PL-Central,82,161.16666666666666,0,5.579999999999999,3.1666666666666665,False,35,8,2023,0,1,0,84,Decline,93.0,106.0,92.25,10.045728777279743,-13.0,73.0,5.579999999999999,0.0,161.16666666666666,6,20.308051115020195,152.1941299335038,0,1.1254952404248388,0.0
MI-006,2023-09-04,Discount,PL-Central,65,162.0,0,4.828,2.8,False,36,9,2023,0,0,0,85,Decline,92.0,86.0,106.5,21.641010450839257,6.0,92.0,4.828,0.0,162.0,5,6.989619986842266,108.4074066978091,1,1.0881343849452851,0.0
MI-006,2023-09-04,Retail,PL-North,110,142.66666666666666,1,4.685,2.5,False,36,9,2023,0,0,0,85,Decline,106.0,106.0,100.0,39.7994974842648,0.0,116.0,4.685,0.3333333333333333,142.66666666666666,6,0.6328811313529271,212.49413917924113,1,1.1406348251752625,0.0
MI-006,2023-09-04,Discount,PL-South,91,137.8,1,4.554,3.4,False,36,9,2023,0,0,0,85,Decline,73.0,64.0,88.0,23.10844001658268,9.0,91.0,4.554,0.6,137.8,5,17.955471288366077,137.87653401762813,1,1.1189084121721316,0.0
MI-006,2023-09-04,Retail,PL-South,106,175.0,0,6.082857142857143,3.4285714285714284,False,36,9,2023,0,0,0,85,Decline,102.0,124.0,117.75,10.904891868637067,-22.0,69.0,6.082857142857143,0.0,175.0,7,3.569084774765435,227.52050703260076,1,1.1431079260379347,0.0
MI-006,2023-09-04,E-commerce,PL-South,103,191.5,0,4.218333333333334,2.6666666666666665,False,36,9,2023,0,0,0,85,Decline,77.0,114.0,100.5,18.699376103674343,-37.0,118.0,4.218333333333334,0.0,191.5,6,7.416655277720351,182.90996096499853,1,1.1344766488164242,0.0
MI-006,2023-09-04,E-commerce,PL-North,96,140.16666666666666,1,6.1433333333333335,3.0,False,36,9,2023,0,0,0,85,Decline,66.0,119.0,96.5,24.71841418861657,-53.0,50.0,6.1433333333333335,0.1666666666666666,140.16666666666666,6,13.987069810485622,168.90712259663732,1,1.1305005931568692,0.0
MI-006,2023-09-04,Discount,PL-North,70,134.83333333333334,0,5.7683333333333335,3.8333333333333335,False,36,9,2023,0,0,0,85,Decline,79.0,58.0,89.5,25.748786379167463,21.0,95.0,5.7683333333333335,0.0,134.83333333333334,6,13.87073675479833,123.30056919723094,1,1.1089347474333262,0.0
MI-006,2023-09-04,Retail,PL-Central,91,164.83333333333334,1,5.673333333333333,2.5,False,36,9,2023,0,0,0,85,Decline,105.0,81.0,107.5,19.46792233393177,24.0,85.0,5.673333333333333,0.1666666666666666,164.83333333333334,6,3.1530788609663483,197.80603305233583,1,1.1377918261670894,0.0
MI-006,2023-09-04,E-commerce,PL-Central,73,171.8,0,6.354,2.0,False,36,9,2023,0,0,0,85,Decline,82.0,93.0,91.0,11.165422816296138,-11.0,92.0,6.354,0.0,171.8,5,17.217138080857055,154.06485163309745,1,1.125532869786833,0.0
MI-006,2023-09-11,Retail,PL-Central,85,141.0,1,5.03,2.142857142857143,False,37,9,2023,0,0,0,86,Decline,91.0,105.0,100.25,18.64358692240667,-14.0,72.0,5.03,0.1428571428571428,141.0,7,1.9183092028982989,198.12840074814193,1,1.1378121824029432,0.0
MI-006,2023-09-11,Discount,PL-North,95,172.16666666666666,1,4.766666666666667,2.833333333333333,False,37,9,2023,0,0,0,86,Decline,70.0,79.0,79.0,21.771541057077243,-9.0,57.0,4.766666666666667,0.1666666666666666,172.16666666666666,6,12.461514402731298,124.34863734942871,1,1.109020769071314,0.0
MI-006,2023-09-11,Discount,PL-Central,92,192.8,1,5.008,3.4,False,37,9,2023,0,0,0,86,Decline,65.0,92.0,89.5,20.566963801203148,-27.0,48.0,5.008,0.2,192.8,5,7.569609346674596,109.0157372125393,1,1.088376812155932,0.0
MI-006,2023-09-11,Discount,PL-South,91,166.85714285714286,0,6.024285714285715,2.142857142857143,False,37,9,2023,0,0,0,86,Decline,91.0,73.0,82.75,17.557049866079424,18.0,70.0,6.024285714285715,0.0,166.85714285714286,7,15.043995072471859,137.8506832038818,1,1.118960699783613,0.0
MI-006,2023-09-11,E-commerce,PL-Central,92,174.42857142857142,0,5.504285714285714,3.142857142857143,False,37,9,2023,0,0,0,86,Decline,73.0,82.0,88.5,14.247806848774996,-9.0,95.0,5.504285714285714,0.0,174.42857142857142,7,19.827969043009563,154.81558282354823,1,1.125570428483317,0.0
MI-006,2023-09-11,Retail,PL-North,116,190.8571428571429,1,6.597142857142857,3.2857142857142856,False,37,9,2023,0,0,0,86,Decline,110.0,106.0,116.0,17.435595774162685,4.0,89.0,6.597142857142857,0.1428571428571428,190.8571428571429,7,2.493478162607423,214.91937790620727,1,1.1406524852205602,0.0
MI-006,2023-09-11,E-commerce,PL-South,118,147.66666666666666,1,3.9966666666666666,3.333333333333333,False,37,9,2023,0,0,0,86,Decline,103.0,77.0,102.75,18.19111504737044,26.0,95.0,3.9966666666666666,0.6666666666666666,147.66666666666666,6,8.493788849872,182.84255457718956,1,1.1345006728433369,0.0
MI-006,2023-09-11,E-commerce,PL-North,50,138.0,0,5.2225,3.5,False,37,9,2023,0,0,0,86,Decline,96.0,66.0,92.0,21.95449840010017,30.0,50.0,5.2225,0.0,138.0,4,15.844446182988163,167.22645380029553,1,1.1305298971914157,0.0
MI-006,2023-09-11,Retail,PL-South,69,150.16666666666666,0,5.035,4.166666666666667,False,37,9,2023,0,0,0,86,Decline,106.0,102.0,114.5,12.261049438499688,4.0,86.0,5.035,0.0,150.16666666666666,6,2.2861877637182744,228.39657554514076,1,1.1431235327496123,0.0
MI-006,2023-09-18,Discount,PL-Central,48,173.33333333333334,0,5.166666666666667,4.0,False,38,9,2023,0,0,0,87,Decline,92.0,65.0,83.75,12.81600561797632,27.0,70.0,5.166666666666667,0.0,173.33333333333334,3,3.5419472052779675,109.16047348835974,1,1.0886163359768664,0.0
MI-006,2023-09-18,Discount,PL-South,70,138.16666666666666,0,6.281666666666666,2.1666666666666665,False,38,9,2023,0,0,0,87,Decline,91.0,91.0,79.75,13.499999999999984,0.0,102.0,6.281666666666666,0.0,138.16666666666666,6,16.696474949189913,138.2805803941123,1,1.1190128510517545,0.0
MI-006,2023-09-18,E-commerce,PL-Central,95,148.33333333333334,1,4.663333333333333,3.333333333333333,False,38,9,2023,0,0,0,87,Decline,92.0,73.0,85.0,9.416297927883674,19.0,85.0,4.663333333333333,0.3333333333333333,148.33333333333334,6,18.183475700356315,152.0656511281201,1,1.125607916779204,0.0
MI-006,2023-09-18,Retail,PL-South,86,157.14285714285714,0,5.474285714285714,2.857142857142857,False,38,9,2023,0,0,0,87,Decline,69.0,106.0,100.25,22.92560431773465,-37.0,101.0,5.474285714285714,0.0,157.14285714285714,7,2.8323243560963616,228.6631847952676,1,1.1431391272923128,0.0
MI-006,2023-09-18,Discount,PL-North,57,180.75,0,4.4325,4.0,False,38,9,2023,0,0,0,87,Decline,95.0,70.0,75.5,15.5884572681199,25.0,82.0,4.4325,0.0,180.75,4,10.227966281144493,122.2841781810216,1,1.109106422307154,0.0
MI-006,2023-09-18,Retail,PL-Central,72,157.4,1,3.3620000000000005,2.2,False,38,9,2023,0,0,0,87,Decline,85.0,91.0,90.5,10.50396750439247,-6.0,57.0,3.3620000000000005,0.2,157.4,5,4.2477854984755,196.7821262533192,1,1.1378325179410451,0.0
MI-006,2023-09-18,E-commerce,PL-South,95,159.66666666666666,1,4.871666666666667,3.0,False,38,9,2023,0,0,0,87,Decline,118.0,103.0,103.0,18.457157599876183,15.0,58.0,4.871666666666667,0.1666666666666666,159.66666666666666,6,10.053670454897082,183.1196083182376,1,1.134524668047175,0.0
MI-006,2023-09-18,Retail,PL-North,89,188.6,1,6.130000000000001,2.8,False,38,9,2023,0,0,0,87,Decline,116.0,110.0,109.5,4.725815626252572,6.0,113.0,6.130000000000001,0.4,188.6,5,0.9708832780104549,215.29251535316814,1,1.140670129685754,0.0
MI-006,2023-09-18,E-commerce,PL-North,50,134.6,0,3.22,2.4,False,38,9,2023,0,0,0,87,Decline,50.0,96.0,82.75,30.782841540919097,-46.0,98.0,3.22,0.0,134.6,5,18.219169323552926,168.77635776935622,1,1.130559158352451,0.0
MI-006,2023-09-25,Discount,PL-South,102,177.83333333333334,1,2.7999999999999994,3.0,False,39,9,2023,0,0,0,88,Decline,70.0,91.0,81.25,11.324751652906103,-21.0,56.0,2.7999999999999994,0.1666666666666666,177.83333333333334,6,15.492527590077394,138.09682021716574,1,1.1190648666857557,0.0
MI-006,2023-09-25,Discount,PL-North,82,148.83333333333334,1,4.901666666666666,2.5,False,39,9,2023,0,0,0,88,Decline,57.0,95.0,75.25,15.966109941581475,-38.0,95.0,4.901666666666666,0.1666666666666666,148.83333333333334,6,13.215916133988,123.46167984984798,1,1.1091917102828832,0.0
MI-006,2023-09-25,E-commerce,PL-South,58,117.66666666666669,0,6.386666666666667,3.333333333333333,False,39,9,2023,0,0,0,88,Decline,95.0,118.0,98.25,17.0758113521242,-23.0,94.0,6.386666666666667,0.0,117.66666666666669,6,12.341129311795392,184.77284847467652,1,1.134548634497017,0.0
MI-006,2023-09-25,Retail,PL-North,113,201.42857142857144,1,5.944285714285714,3.142857142857143,False,39,9,2023,0,0,0,88,Decline,89.0,116.0,105.25,11.586630226256457,-27.0,26.0,5.944285714285714,0.1428571428571428,201.42857142857144,7,0.28360262020981714,212.63334341221665,1,1.1406877585983102,0.0
MI-006,2023-09-25,E-commerce,PL-Central,85,153.33333333333334,0,6.176666666666667,3.1666666666666665,False,39,9,2023,0,0,0,88,Decline,95.0,92.0,85.5,10.016652800877798,3.0,65.0,6.176666666666667,0.0,153.33333333333334,6,18.949334579277302,152.8075357408471,1,1.12564533493792,0.0
MI-006,2023-09-25,Retail,PL-Central,57,113.5,1,4.444999999999999,3.1666666666666665,False,39,9,2023,0,0,0,88,Decline,72.0,85.0,88.25,13.69610650270116,-13.0,79.0,4.444999999999999,0.1666666666666666,113.5,6,5.34736447092644,198.0429707991934,1,1.1378528328234419,0.0
