sku,week,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,is_holiday_peak,week_number,month,year,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week,brand,segment,category,price_avg,promo_rate,stock_avg,deliveries,avg_temp,inflation_index,school_in_session,event_score,category_trend,price_index,promo_recency,rolling_promo_rate,cross_channel_demand_share
SN-019,2024-02-19,Discount,PL-North,71,201.0,0,5.6075,3.25,0,8,2,2024,0,0,1,53,Decline,81.0,85.0,95.75,22.969182252168522,-4.0,94.0,SnBrand2,SnackBar-Seg1,SnackBar,5.6075,0.0,201.0,4,0.22250896008491594,165.49436956214765,1,0.0,1.1337085902264867,1.053353857392575,1.0,0.75,0.20461095100864554
SN-019,2024-02-26,Discount,PL-North,94,143.2,1,5.932,3.8,0,9,2,2024,0,0,1,54,Decline,71.0,81.0,91.75,26.17091260668353,-10.0,123.0,SnBrand2,SnackBar-Seg1,SnackBar,5.932,0.2,143.2,5,0.4052806301270635,166.0488933185325,1,0.0,1.129936618646296,1.1136002034212449,0.0,0.75,0.31333333333333335
SN-019,2024-03-04,Discount,PL-North,123,170.66666666666666,1,5.401666666666666,3.1666666666666665,0,10,3,2024,0,0,0,55,Decline,94.0,71.0,82.75,9.535023160258543,23.0,127.0,SnBrand2,SnackBar-Seg1,SnackBar,5.401666666666666,0.16666666666666666,170.66666666666666,6,0.7412345475481976,166.27839369218535,1,0.0,1.1269411162314389,1.0079601916369856,0.0,0.875,0.36070381231671556
SN-019,2024-03-11,Discount,PL-North,127,176.66666666666666,1,5.0616666666666665,4.0,0,11,3,2024,0,0,0,56,Decline,123.0,94.0,92.25,22.55918142722973,29.0,112.0,SnBrand2,SnackBar-Seg1,SnackBar,5.0616666666666665,0.3333333333333333,176.66666666666666,6,1.1962935374654333,165.93369638050459,1,0.0,1.1249137629018784,0.9771400905721174,0.0,0.875,0.32987012987012987
SN-019,2024-03-18,Discount,PL-North,112,165.16666666666666,1,6.813333333333333,3.3333333333333335,0,12,3,2024,0,0,0,57,Decline,127.0,123.0,103.75,26.3233103288068,4.0,144.0,SnBrand2,SnackBar-Seg1,SnackBar,6.813333333333333,0.16666666666666666,165.16666666666666,6,-0.47311645210103437,165.97295566757563,1,0.0,1.122180993609565,1.3291533655767835,0.0,0.875,0.42911877394636017
SN-019,2024-03-25,Discount,PL-North,144,164.14285714285714,1,4.128571428571428,3.857142857142857,1,13,3,2024,1,0,0,58,Decline,112.0,127.0,114.0,14.764823060233404,-15.0,84.0,SnBrand2,SnackBar-Seg1,SnackBar,4.128571428571428,0.14285714285714285,164.14285714285714,7,-0.3971876022890166,166.5749850341547,1,0.9075118155087276,1.1214745230874263,0.8197725970636809,0.0,0.875,0.34532374100719426
SN-019,2024-04-01,Discount,PL-North,84,159.2,0,4.678,3.8,1,14,4,2024,1,0,0,59,Decline,144.0,112.0,126.5,13.279056191361393,32.0,153.0,SnBrand2,SnackBar-Seg1,SnackBar,4.678,0.0,159.2,5,-1.4385152066221885,166.522464795041,1,0.9609632582083298,1.120941492154232,0.9094235970721057,1.0,0.75,0.26582278481012656
SN-019,2024-04-08,Discount,PL-North,153,167.57142857142858,1,5.398571428571429,2.7142857142857144,0,15,4,2024,0,0,0,60,Decline,84.0,144.0,116.75,25.447658700425336,-60.0,112.0,SnBrand2,SnackBar-Seg1,SnackBar,5.398571428571429,0.2857142857142857,167.57142857142858,7,0.4373587251695321,165.64734722840862,1,0.0,1.1193593189964157,1.032851604282586,0.0,0.75,0.37965260545905705
SN-019,2024-04-15,Discount,PL-North,112,171.0,0,4.488333333333333,3.0,0,16,4,2024,0,0,0,61,Decline,153.0,84.0,123.25,31.531730050855124,69.0,123.0,SnBrand2,SnackBar-Seg1,SnackBar,4.488333333333333,0.0,171.0,6,0.1365507855832634,166.27709602112222,1,0.0,1.1169754666767808,0.8259839349413323,1.0,0.75,0.33432835820895523
SN-019,2024-04-22,Discount,PL-North,123,152.14285714285714,0,4.58,3.5714285714285716,0,17,4,2024,0,0,0,62,Decline,112.0,153.0,123.25,31.531730050855124,-41.0,109.0,SnBrand2,SnackBar-Seg1,SnackBar,4.58,0.0,152.14285714285714,7,1.1066689030330752,166.40284858264917,1,0.0,1.1161109237820488,0.876075080004777,2.0,0.625,0.3106060606060606
SN-019,2024-04-29,Discount,PL-North,109,140.42857142857142,0,5.0685714285714285,3.0,0,18,4,2024,1,0,0,63,Decline,123.0,112.0,118.0,28.53068523537421,11.0,137.0,SnBrand2,SnackBar-Seg1,SnackBar,5.0685714285714285,0.0,140.42857142857142,7,1.4893424145071104,165.80607694462253,1,0.9907827083708651,1.1161987427436317,0.9656042056943795,3.0,0.5,0.28608923884514437
SN-019,2024-05-06,Discount,PL-North,137,157.0,1,6.859999999999999,3.6666666666666665,0,19,5,2024,0,0,0,64,Decline,109.0,123.0,124.25,20.08938359764513,-14.0,83.0,SnBrand2,SnackBar-Seg1,SnackBar,6.859999999999999,0.3333333333333333,157.0,6,2.8833366012251695,166.65178201261514,1,0.9427454504258416,1.1153396484041647,1.2859732648471893,0.0,0.5,0.38920454545454547
SN-019,2024-05-13,Discount,PL-North,83,134.33333333333334,0,5.425,3.1666666666666665,0,20,5,2024,0,0,0,65,Decline,137.0,109.0,120.25,12.685293322058682,28.0,128.0,SnBrand2,SnackBar-Seg1,SnackBar,5.425,0.0,134.33333333333334,6,2.416663037926048,166.03823509694388,1,0.0,1.1136152525526342,1.0281590346992289,1.0,0.375,0.24269005847953215
SN-019,2024-05-20,Discount,PL-North,128,166.83333333333334,0,3.7449999999999997,3.5,0,21,5,2024,0,0,0,66,Decline,83.0,137.0,113.0,23.03620339089466,-54.0,110.0,SnBrand2,SnackBar-Seg1,SnackBar,3.7449999999999997,0.0,166.83333333333334,6,3.596977643280841,167.1933990424444,1,0.0,1.1136456733230926,0.7104470935369394,2.0,0.25,0.3506849315068493
SN-019,2024-05-27,Discount,PL-North,110,145.66666666666666,1,4.621666666666667,2.3333333333333335,0,22,5,2024,1,0,0,67,Decline,128.0,83.0,114.25,23.879907872519105,45.0,178.0,SnBrand2,SnackBar-Seg1,SnackBar,4.621666666666667,0.16666666666666666,145.66666666666666,6,7.49172232787138,166.78297620983327,1,0.0,1.1129456009322527,0.9312174445157535,0.0,0.375,0.2702702702702703
SN-019,2024-06-03,Discount,PL-North,178,143.66666666666666,1,4.39,2.6666666666666665,0,23,6,2024,0,1,0,68,Decline,110.0,128.0,114.5,23.811761799581312,-18.0,129.0,SnBrand2,SnackBar-Seg1,SnackBar,4.39,0.3333333333333333,143.66666666666666,6,5.831300848240357,166.7781018151683,1,0.0,1.1134542428897267,0.8264053427684925,0.0,0.375,0.4110854503464203
SN-019,2024-06-10,Discount,PL-North,129,164.66666666666666,1,5.473333333333333,3.6666666666666665,0,24,6,2024,0,1,0,69,Decline,178.0,110.0,124.75,40.02811511925087,68.0,110.0,SnBrand2,SnackBar-Seg1,SnackBar,5.473333333333333,0.16666666666666666,164.66666666666666,6,7.096389470939389,166.42710979702153,1,0.0,1.1135429791102134,1.008346268483103,0.0,0.5,0.36857142857142855
SN-019,2024-06-17,Discount,PL-North,110,164.8,0,3.7960000000000003,2.2,0,25,6,2024,0,1,0,70,Decline,129.0,178.0,136.25,29.170475941723453,-49.0,173.0,SnBrand2,SnackBar-Seg1,SnackBar,3.7960000000000003,0.0,164.8,5,10.579479337397672,166.76778942976244,1,0.0,1.1135785401376799,0.7085747112908795,1.0,0.5,0.2756892230576441
SN-019,2024-06-24,Discount,PL-North,173,201.42857142857142,0,5.9628571428571435,2.0,0,26,6,2024,0,1,0,71,Decline,110.0,129.0,131.75,32.10789103424058,-19.0,106.0,SnBrand2,SnackBar-Seg1,SnackBar,5.9628571428571435,0.0,201.42857142857142,7,12.57723011596315,165.69755570075972,1,0.0,1.1160103081762067,1.1380366903010106,2.0,0.5,0.35234215885947046
SN-019,2024-07-01,Discount,PL-North,106,156.0,1,4.792,3.6,0,27,7,2024,0,1,0,72,Decline,173.0,110.0,147.5,33.31165962041919,63.0,159.0,SnBrand2,SnackBar-Seg1,SnackBar,4.792,0.2,156.0,5,10.449691164251803,166.27462679040434,0,0.0,1.1165859658496404,0.9320697687701547,0.0,0.5,0.31176470588235294
SN-019,2024-07-08,Discount,PL-North,159,159.28571428571428,1,5.831428571428572,3.2857142857142856,0,28,7,2024,0,1,0,73,Decline,106.0,173.0,129.5,30.68658773253662,-67.0,124.0,SnBrand2,SnackBar-Seg1,SnackBar,5.831428571428572,0.14285714285714285,159.28571428571428,7,12.200233549106628,167.22846259898543,0,0.0,1.1174575645959621,1.0930095447677823,0.0,0.625,0.4035532994923858
SN-019,2024-07-15,Discount,PL-North,124,149.16666666666666,0,6.846666666666667,2.6666666666666665,0,29,7,2024,0,1,0,74,Decline,159.0,106.0,137.0,34.00980250849256,53.0,130.0,SnBrand2,SnackBar-Seg1,SnackBar,6.846666666666667,0.0,149.16666666666666,6,13.83404031337533,165.79092559841538,0,0.0,1.1184740334019676,1.316058161616869,1.0,0.625,0.2973621103117506
SN-019,2024-07-22,Discount,PL-North,130,131.0,1,5.0975,3.5,0,30,7,2024,0,1,0,75,Decline,124.0,159.0,140.5,30.881493918958437,-35.0,144.0,SnBrand2,SnackBar-Seg1,SnackBar,5.0975,0.75,131.0,4,15.952353997341234,167.63335770446156,0,0.0,1.1193235777616084,0.949828410879599,0.0,0.625,0.30092592592592593
SN-019,2024-07-29,Discount,PL-North,144,134.83333333333334,1,5.375,2.5,0,31,7,2024,0,1,0,76,Decline,130.0,124.0,129.75,22.00568108466539,6.0,177.0,SnBrand2,SnackBar-Seg1,SnackBar,5.375,0.16666666666666666,134.83333333333334,6,14.716539794789613,166.13508114518766,0,0.0,1.120171424304489,1.0158187913602115,0.0,0.625,0.35467980295566504
SN-019,2024-08-05,Discount,PL-North,177,189.42857142857142,1,5.21,3.0,0,32,8,2024,0,1,0,77,Decline,144.0,130.0,139.25,15.607156478145965,14.0,86.0,SnBrand2,SnackBar-Seg1,SnackBar,5.21,0.14285714285714285,189.42857142857142,7,16.160897366997556,167.69414824837446,0,0.0,1.1203208386780055,1.0282110013707704,0.0,0.625,0.3484251968503937
SN-019,2024-08-12,Discount,PL-North,86,141.4,0,6.3340000000000005,3.0,0,33,8,2024,1,1,0,78,Decline,177.0,144.0,143.75,23.697749541535238,33.0,199.0,SnBrand2,SnackBar-Seg1,SnackBar,6.3340000000000005,0.0,141.4,5,17.732222331509103,166.790192727689,0,0.0,1.1207597939329341,1.201258730452333,1.0,0.625,0.20823244552058112
SN-019,2024-08-19,Discount,PL-North,199,176.16666666666666,1,5.096666666666667,2.8333333333333335,0,34,8,2024,0,1,0,79,Decline,86.0,177.0,134.25,37.721567659187585,-91.0,91.0,SnBrand2,SnackBar-Seg1,SnackBar,5.096666666666667,0.16666666666666666,176.16666666666666,6,18.102627330846268,167.8222910896939,0,0.0,1.1215622688740967,0.9836721807556903,0.0,0.75,0.36313868613138683
SN-019,2024-08-26,Discount,PL-North,91,167.0,1,5.5200000000000005,3.75,0,35,8,2024,0,1,0,80,Decline,199.0,86.0,151.5,49.169773913113204,113.0,143.0,SnBrand2,SnackBar-Seg1,SnackBar,5.5200000000000005,0.25,167.0,4,17.980247814659204,167.49089235309887,0,0.0,1.122241167434716,1.0568982216609533,0.0,0.75,0.27002967359050445
SN-019,2024-09-02,Discount,PL-North,143,165.5,1,5.948333333333333,2.8333333333333335,0,36,9,2024,0,0,0,81,Decline,91.0,199.0,138.25,58.18003666780099,-108.0,135.0,SnBrand2,SnackBar-Seg1,SnackBar,5.948333333333333,0.16666666666666666,165.5,6,18.574745394905893,166.5476655583795,1,0.0,1.121416150831673,1.1606474108984104,0.0,0.75,0.33647058823529413
SN-019,2024-09-09,Discount,PL-North,135,152.16666666666666,1,5.871666666666667,3.5,0,37,9,2024,0,0,0,82,Decline,143.0,91.0,129.75,52.873276173633634,52.0,119.0,SnBrand2,SnackBar-Seg1,SnackBar,5.871666666666667,0.16666666666666666,152.16666666666666,6,17.850988876044827,168.27672037760388,1,0.0,1.1219275523829604,1.1295231384073694,0.0,0.875,0.34615384615384615
SN-019,2024-09-16,Discount,PL-North,119,151.57142857142858,1,6.781428571428571,3.142857142857143,0,38,9,2024,0,0,0,83,Decline,135.0,143.0,142.0,44.347115652166906,-8.0,103.0,SnBrand2,SnackBar-Seg1,SnackBar,6.781428571428571,0.14285714285714285,151.57142857142858,7,18.894041616258118,168.44973974456855,1,0.0,1.1219120198449983,1.306084945776807,0.0,0.875,0.3742138364779874
SN-019,2024-09-23,Discount,PL-North,103,140.33333333333334,0,6.343333333333334,3.5,0,39,9,2024,0,0,0,84,Decline,119.0,135.0,122.0,22.949219304078014,-16.0,100.0,SnBrand2,SnackBar-Seg1,SnackBar,6.343333333333334,0.0,140.33333333333334,6,18.86778305999102,167.60273655587866,1,0.0,1.1236544369608887,1.1977660961464494,1.0,0.75,0.23356009070294784
SN-019,2024-09-30,Discount,PL-North,100,154.0,0,4.96,3.6666666666666665,0,40,9,2024,0,0,0,85,Decline,103.0,119.0,125.0,17.73884626086677,-16.0,117.0,SnBrand2,SnackBar-Seg1,SnackBar,4.96,0.0,154.0,6,19.12563216206143,167.53539351600506,1,0.0,1.1223256040767562,0.9432923429108091,2.0,0.625,0.27472527472527475
SN-019,2024-10-07,Discount,PL-North,117,146.83333333333334,0,4.5616666666666665,2.5,0,41,10,2024,0,0,0,86,Decline,100.0,103.0,114.25,16.152915113584513,-3.0,80.0,SnBrand2,SnackBar-Seg1,SnackBar,4.5616666666666665,0.0,146.83333333333334,6,18.219370450494253,167.6613666179323,1,0.0,1.1225917553063018,0.8816250275138732,3.0,0.625,0.2752941176470588
SN-019,2024-10-14,Discount,PL-North,80,153.8,1,4.84,4.0,0,42,10,2024,0,0,0,87,Decline,117.0,100.0,109.75,9.639329160614185,17.0,129.0,SnBrand2,SnackBar-Seg1,SnackBar,4.84,0.2,153.8,5,18.63333285369641,167.22975866720301,1,0.0,1.1220872752678601,0.9342232967568669,0.0,0.625,0.19704433497536947
SN-019,2024-10-21,Discount,PL-North,129,169.85714285714286,0,5.9157142857142855,3.2857142857142856,0,43,10,2024,0,0,0,88,Decline,80.0,117.0,100.0,15.253414918196745,-37.0,120.0,SnBrand2,SnackBar-Seg1,SnackBar,5.9157142857142855,0.0,169.85714285714286,7,18.533380485857947,168.5315851320047,1,0.0,1.12159687849652,1.1616417292105252,1.0,0.5,0.3805309734513274
SN-019,2024-10-28,Discount,PL-North,120,154.66666666666666,1,5.678333333333334,3.5,0,44,10,2024,1,0,0,89,Decline,129.0,80.0,106.5,21.29945226212794,49.0,105.0,SnBrand2,SnackBar-Seg1,SnackBar,5.678333333333334,0.5,154.66666666666666,6,17.197010839957493,167.60430069109492,1,0.9374137484362266,1.121322171958455,1.1078853187813664,0.0,0.5,0.3785488958990536
SN-019,2024-11-04,Discount,PL-North,105,170.83333333333334,0,6.046666666666667,2.6666666666666665,0,45,11,2024,0,0,0,90,Decline,120.0,129.0,111.5,21.610182784974317,-9.0,96.0,SnBrand2,SnackBar-Seg1,SnackBar,6.046666666666667,0.0,170.83333333333334,6,16.595307404706713,167.95694414198258,1,0.8598316399794342,1.1196513522319973,1.1272776592727767,1.0,0.375,0.41832669322709165
SN-019,2024-11-11,Discount,PL-North,96,155.6,1,4.086,4.0,0,46,11,2024,1,0,0,91,Decline,105.0,120.0,108.5,21.424285285628557,-15.0,118.0,SnBrand2,SnackBar-Seg1,SnackBar,4.086,0.2,155.6,5,15.500425802470856,167.56932285940462,1,0.0,1.1181444116927988,0.786951299201716,0.0,0.375,0.2917933130699088
SN-019,2024-11-18,Discount,PL-North,118,149.83333333333334,1,5.72,2.8333333333333335,0,47,11,2024,0,0,0,92,Decline,96.0,105.0,112.5,14.798648586948753,-9.0,68.0,SnBrand2,SnackBar-Seg1,SnackBar,5.72,0.3333333333333333,149.83333333333334,6,14.517129861878425,167.72731893227208,1,0.0,1.1168289627679029,1.1088075815903016,0.0,0.5,0.3352272727272727
SN-019,2024-11-25,Discount,PL-North,68,161.75,0,5.9125,3.5,0,48,11,2024,0,0,0,93,Decline,118.0,96.0,109.75,11.324751652906139,22.0,109.0,SnBrand2,SnackBar-Seg1,SnackBar,5.9125,0.0,161.75,4,12.927764242692554,167.39400957772696,1,0.0,1.1157135153994988,1.1630022770804973,1.0,0.5,0.21587301587301588
SN-019,2024-12-02,Discount,PL-North,109,177.33333333333334,0,6.988333333333333,3.1666666666666665,0,49,12,2024,0,0,1,94,Decline,68.0,118.0,96.75,21.187653637594394,-50.0,75.0,SnBrand2,SnackBar-Seg1,SnackBar,6.988333333333333,0.0,177.33333333333334,6,12.689599174293988,168.97258792618464,1,0.0,1.1135935717429775,1.2816639829110823,2.0,0.5,0.346031746031746
SN-019,2024-12-09,Discount,PL-North,75,136.83333333333334,0,5.126666666666667,2.8333333333333335,0,50,12,2024,0,0,1,95,Decline,109.0,68.0,97.75,21.792582836062984,41.0,39.0,SnBrand2,SnackBar-Seg1,SnackBar,5.126666666666667,0.0,136.83333333333334,6,11.248888703387275,168.18361526268723,1,0.0,1.1116885950266036,0.9317555761147122,3.0,0.375,0.21994134897360704
SN-019,2024-12-16,Discount,PL-North,39,150.0,0,2.65,3.0,0,51,12,2024,0,0,1,96,Decline,75.0,109.0,92.5,24.69142901224364,-34.0,56.0,SnBrand2,SnackBar-Seg1,SnackBar,2.65,0.0,150.0,3,11.866559251010564,168.9133620527132,1,0.0,1.109635485636598,0.5093917353136063,4.0,0.375,0.17105263157894737
SN-019,2024-12-23,Discount,PL-North,56,112.6,0,5.718,2.8,1,52,12,2024,1,0,1,97,Decline,39.0,75.0,72.75,28.756158760631905,-36.0,42.0,SnBrand2,SnackBar-Seg1,SnackBar,5.718,0.0,112.6,5,10.30744101335678,168.39956492749548,1,0.9355565512096353,1.1076303437467256,1.0835127444992327,5.0,0.25,0.18064516129032257
SN-019,2023-03-13,Discount,PL-South,60,117.57142857142857,1,5.840000000000001,3.7142857142857144,0,11,3,2023,0,0,0,4,Growth,96.0,78.0,81.0,46.028976380826315,18.0,61.0,SnBrand2,SnackBar-Seg1,SnackBar,5.840000000000001,0.2857142857142857,117.57142857142857,7,0.8214899845122716,163.0637634979379,1,0.0,1.348370828052387,1.1059845496735998,0.0,1.0,0.26200873362445415
SN-019,2023-03-20,Discount,PL-South,61,123.2,0,5.601999999999999,3.6,0,12,3,2023,0,0,0,5,Growth,60.0,96.0,91.0,29.866369046136157,-36.0,56.0,SnBrand2,SnackBar-Seg1,SnackBar,5.601999999999999,0.0,123.2,5,-0.3549311983419555,163.5599888761151,1,0.0,1.3453865652724966,1.1195174174856857,1.0,0.5,0.2584745762711864
SN-019,2023-03-27,Discount,PL-South,56,113.0,0,5.065,2.5,0,13,3,2023,0,0,0,6,Growth,61.0,60.0,73.75,16.977926846349646,1.0,66.0,SnBrand2,SnackBar-Seg1,SnackBar,5.065,0.0,113.0,6,-0.5692442282529149,164.07873954819843,1,0.0,1.3431802671346396,0.9479068832505606,2.0,0.3333333333333333,0.28865979381443296
SN-019,2023-04-03,Discount,PL-South,66,135.6,1,6.414,3.0,1,14,4,2023,1,0,0,7,Growth,56.0,61.0,68.25,18.625699092025155,-5.0,76.0,SnBrand2,SnackBar-Seg1,SnackBar,6.414,0.2,135.6,5,0.4496948294843671,162.86623350678428,1,0.9051775956075517,1.3445876167675912,1.2215002384943632,0.0,0.5,0.21710526315789475
SN-019,2023-04-10,Discount,PL-South,76,101.5,1,4.71,2.5,1,15,4,2023,1,0,0,8,Growth,66.0,56.0,60.75,4.112987559751022,10.0,144.0,SnBrand2,SnackBar-Seg1,SnackBar,4.71,0.16666666666666666,101.5,6,-0.22644858863622241,163.44953810498902,1,1.0407934886615335,1.3440951475647294,0.8763684643111743,0.0,0.6,0.25165562913907286
SN-019,2023-04-17,Discount,PL-South,144,158.33333333333334,0,5.9316666666666675,3.1666666666666665,0,16,4,2023,0,0,0,9,Growth,76.0,66.0,64.75,8.539125638299666,10.0,94.0,SnBrand2,SnackBar-Seg1,SnackBar,5.9316666666666675,0.0,158.33333333333334,6,0.6701258625524807,163.1057136979784,1,0.0,1.3534045714785192,1.085832760775934,1.0,0.5,0.37209302325581395
SN-019,2023-04-24,Discount,PL-South,94,148.8,1,3.0,2.6,0,17,4,2023,0,0,0,10,Growth,144.0,76.0,85.5,39.84553509073089,68.0,164.0,SnBrand2,SnackBar-Seg1,SnackBar,3.0,0.2,148.8,5,2.0471268811625243,163.51612182615816,1,0.8946543711111774,1.3547422898183354,0.5853198529112889,0.0,0.5714285714285714,0.2520107238605898
SN-019,2023-05-01,Discount,PL-South,164,150.0,1,5.3500000000000005,3.1666666666666665,0,18,5,2023,1,0,0,11,Growth,94.0,144.0,95.0,34.66025581748256,-50.0,78.0,SnBrand2,SnackBar-Seg1,SnackBar,5.3500000000000005,0.3333333333333333,150.0,6,3.433941036296175,162.78352583520737,1,1.013150247125194,1.3719694182100657,0.9858287422969182,0.0,0.625,0.3228346456692913
SN-019,2023-05-08,Discount,PL-South,78,137.5,0,4.69,3.25,0,19,5,2023,0,0,0,12,Growth,164.0,94.0,119.5,41.32392366011082,70.0,148.0,SnBrand2,SnackBar-Seg1,SnackBar,4.69,0.0,137.5,4,3.820249374327998,163.20436261008513,1,0.9092830352846012,1.3790003168567806,0.9088550851836966,1.0,0.5,0.1813953488372093
SN-019,2023-05-15,Discount,PL-South,148,143.5,1,4.803333333333334,2.3333333333333335,0,20,5,2023,0,0,0,13,Mature,78.0,164.0,120.0,40.62839729384691,-86.0,148.0,SnBrand2,SnackBar-Seg1,SnackBar,4.803333333333334,0.16666666666666666,143.5,6,2.423206827271688,163.49034625055089,1,0.0,1.3750278449898221,0.9051986779630294,0.0,0.625,0.42045454545454547
SN-019,2023-05-22,Discount,PL-South,148,149.57142857142858,0,4.967142857142856,1.8571428571428572,0,21,5,2023,0,0,0,14,Mature,148.0,78.0,121.0,41.45680482944467,70.0,190.0,SnBrand2,SnackBar-Seg1,SnackBar,4.967142857142856,0.0,149.57142857142858,7,5.508811966451834,164.20346168052367,1,0.0,1.3851338253932752,0.9488357990221468,1.0,0.625,0.3645320197044335
SN-019,2023-05-29,Discount,PL-South,190,169.14285714285714,1,5.735714285714286,2.857142857142857,0,22,5,2023,0,0,0,15,Mature,148.0,148.0,134.5,38.414407019589234,0.0,242.0,SnBrand2,SnackBar-Seg1,SnackBar,5.735714285714286,0.14285714285714285,169.14285714285714,7,6.4034932640428055,164.4074953481564,1,0.0,1.3911642223429295,1.09861622291476,0.0,0.625,0.37328094302554027
SN-019,2023-06-05,Discount,PL-South,242,187.14285714285714,1,4.464285714285714,3.2857142857142856,0,23,6,2023,1,1,0,16,Mature,190.0,148.0,141.0,46.4327470649756,42.0,143.0,SnBrand2,SnackBar-Seg1,SnackBar,4.464285714285714,0.14285714285714285,187.14285714285714,7,7.813344843586797,162.9824235246144,1,0.0,1.4041895507674973,0.8458432929814705,0.0,0.625,0.31145431145431146
SN-019,2023-06-12,Discount,PL-South,143,156.5,0,7.158333333333332,4.0,0,24,6,2023,0,1,0,17,Mature,242.0,190.0,182.0,44.63182720884279,52.0,151.0,SnBrand2,SnackBar-Seg1,SnackBar,7.158333333333332,0.0,156.5,6,9.95092726969407,163.35595211354658,1,0.0,1.4177850854656937,1.3460851375903617,1.0,0.625,0.275
SN-019,2023-06-19,Discount,PL-South,151,160.66666666666666,1,4.115,2.8333333333333335,0,25,6,2023,0,1,0,18,Mature,143.0,242.0,180.75,45.95196767640461,-99.0,145.0,SnBrand2,SnackBar-Seg1,SnackBar,4.115,0.16666666666666666,160.66666666666666,6,8.205428772420124,164.27709620294388,1,0.0,1.42331732372757,0.8055551839248376,0.0,0.625,0.37192118226600984
SN-019,2023-06-26,Discount,PL-South,145,148.66666666666666,1,6.833333333333333,3.6666666666666665,0,26,6,2023,0,1,0,19,Mature,151.0,143.0,181.5,45.25851669391446,8.0,255.0,SnBrand2,SnackBar-Seg1,SnackBar,6.833333333333333,0.16666666666666666,148.66666666666666,6,10.586178302460441,162.7497381850002,1,0.0,1.4316531799421532,1.2888611641714558,0.0,0.625,0.3310502283105023
SN-019,2023-07-03,Discount,PL-South,255,166.85714285714286,1,5.384285714285714,2.142857142857143,0,27,7,2023,0,1,0,20,Mature,145.0,151.0,170.25,47.95397098607511,-6.0,284.0,SnBrand2,SnackBar-Seg1,SnackBar,5.384285714285714,0.2857142857142857,166.85714285714286,7,12.722386197929636,163.72354333910147,0,0.0,1.4419011406844107,1.017243955918729,0.0,0.75,0.4336734693877551
SN-019,2023-07-10,Discount,PL-South,284,167.57142857142858,1,3.8442857142857143,2.4285714285714284,0,28,7,2023,0,1,0,21,Mature,255.0,145.0,173.5,54.439568942697065,110.0,170.0,SnBrand2,SnackBar-Seg1,SnackBar,3.8442857142857143,0.42857142857142855,167.57142857142858,7,12.145301022289555,163.99934760832303,0,0.0,1.4519583294692262,0.7401181086855247,0.0,0.75,0.4152046783625731
SN-019,2023-07-17,Discount,PL-South,170,129.66666666666666,1,5.1066666666666665,3.5,0,29,7,2023,0,1,0,22,Mature,284.0,255.0,208.75,71.18227775694359,29.0,180.0,SnBrand2,SnackBar-Seg1,SnackBar,5.1066666666666665,0.3333333333333333,129.66666666666666,6,15.705753259782593,164.86822256545727,0,0.0,1.4626229706077614,0.9941221755581076,0.0,0.875,0.29668411867364747
SN-019,2023-07-24,Discount,PL-South,180,179.83333333333334,0,6.498333333333334,3.5,0,30,7,2023,0,1,0,23,Mature,170.0,284.0,213.5,66.52568426304735,-114.0,125.0,SnBrand2,SnackBar-Seg1,SnackBar,6.498333333333334,0.0,179.83333333333334,6,15.871459057566668,164.58396905112124,0,0.0,1.4746927226103104,1.2419751677774868,1.0,0.75,0.46272493573264784
SN-019,2023-07-31,Discount,PL-South,125,131.5,1,5.1049999999999995,2.8333333333333335,0,31,7,2023,0,1,0,24,Mature,180.0,170.0,222.25,55.978418460450754,10.0,176.0,SnBrand2,SnackBar-Seg1,SnackBar,5.1049999999999995,0.16666666666666666,131.5,6,17.22795032354216,164.0303311133009,0,0.0,1.4811441410300725,1.0178991775055617,0.0,0.75,0.2880184331797235
SN-019,2023-08-07,Discount,PL-South,176,159.83333333333334,1,4.555000000000001,4.0,0,32,8,2023,0,1,0,25,Mature,125.0,180.0,189.75,67.23280449304492,-55.0,180.0,SnBrand2,SnackBar-Seg1,SnackBar,4.555000000000001,0.16666666666666666,159.83333333333334,6,16.975862325219953,164.06186541322168,0,0.0,1.488942402478524,0.898328498243211,0.0,0.875,0.3492063492063492
SN-019,2023-08-14,Discount,PL-South,180,150.66666666666666,1,5.2749999999999995,3.8333333333333335,0,33,8,2023,1,1,0,26,Mature,176.0,125.0,162.75,25.50000000000003,51.0,176.0,SnBrand2,SnackBar-Seg1,SnackBar,5.2749999999999995,0.16666666666666666,150.66666666666666,6,18.860814261755873,164.1892648298431,0,0.0,1.4931366066016423,1.016830652144424,0.0,0.875,0.34026465028355385
SN-019,2023-08-21,Discount,PL-South,176,134.33333333333334,1,5.13,3.6666666666666665,0,34,8,2023,0,1,0,27,Mature,180.0,176.0,165.25,26.899504332484174,4.0,141.0,SnBrand2,SnackBar-Seg1,SnackBar,5.13,0.3333333333333333,134.33333333333334,6,19.72576276760331,165.30989017375938,0,0.0,1.496923118410053,0.9767765761810155,0.0,0.875,0.3352380952380952
