sku,week,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,is_holiday_peak,week_number,month,year,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week
SN-010,2023-01-16,Retail,PL-South,89,173.85714285714286,0,5.96,2.857142857142857,False,3,1,2023,0,0,1,8,Growth,76.0,71.0,81.5,13.329166015421464,5.0,64.0
SN-010,2023-01-23,Retail,PL-South,64,157.5,0,3.9074999999999998,1.75,False,4,1,2023,0,0,1,9,Growth,89.0,76.0,78.5,7.593857166596335,13.0,111.0
SN-010,2023-01-30,Retail,PL-South,111,227.0,1,7.42,2.5,False,5,1,2023,0,0,1,10,Growth,64.0,89.0,75.0,10.551461194229603,-25.0,159.0
SN-010,2023-02-06,Retail,PL-South,159,151.16666666666666,1,5.338333333333334,2.3333333333333335,False,6,2,2023,0,0,1,11,Growth,111.0,64.0,85.0,20.116328359486147,47.0,153.0
SN-010,2023-02-13,Retail,PL-South,153,128.42857142857142,1,5.630000000000001,3.4285714285714284,False,7,2,2023,0,0,1,12,Growth,159.0,111.0,105.75,40.3598397750371,48.0,178.0
SN-010,2023-02-20,Retail,PL-South,178,169.85714285714286,1,6.208571428571429,2.7142857142857144,False,8,2,2023,0,0,1,13,Mature,153.0,159.0,121.75,44.02556075736003,-6.0,177.0
SN-010,2023-02-27,Retail,PL-South,177,188.14285714285714,1,4.357142857142857,2.857142857142857,False,9,2,2023,0,0,1,14,Mature,178.0,153.0,150.25,28.253318389173334,25.0,210.0
SN-010,2023-03-06,Retail,PL-South,210,194.0,1,5.991666666666667,2.6666666666666665,False,10,3,2023,0,0,0,15,Mature,177.0,178.0,166.75,12.65898890117216,-1.0,93.0
SN-010,2023-03-13,Retail,PL-South,93,133.4,0,4.51,3.4,False,11,3,2023,0,0,0,16,Mature,210.0,177.0,179.5,23.388031127052997,33.0,173.0
SN-010,2023-03-20,Retail,PL-South,173,121.14285714285714,1,5.224285714285714,3.142857142857143,False,12,3,2023,0,0,0,17,Mature,93.0,210.0,164.5,50.06995106848019,-117.0,155.0
SN-010,2023-03-27,Retail,PL-South,155,207.0,0,6.248333333333334,3.1666666666666665,False,13,3,2023,0,0,0,18,Mature,173.0,93.0,163.25,49.681485485037584,80.0,98.0
SN-010,2023-04-03,Retail,PL-South,98,135.4,0,6.779999999999999,2.8,True,14,4,2023,1,0,0,19,Mature,155.0,173.0,157.75,48.86290344763943,-18.0,217.0
SN-010,2023-04-10,Retail,PL-South,217,183.14285714285714,1,5.0842857142857145,2.142857142857143,False,15,4,2023,0,0,0,20,Mature,98.0,155.0,129.75,40.27716474629266,-57.0,133.0
SN-010,2023-04-17,Retail,PL-South,133,139.57142857142858,0,5.0,2.5714285714285716,False,16,4,2023,0,0,0,21,Mature,217.0,98.0,160.75,49.27727671046768,119.0,119.0
SN-010,2023-04-24,Retail,PL-South,119,154.83333333333334,0,5.575,2.3333333333333335,True,17,4,2023,1,0,0,22,Mature,133.0,217.0,150.75,50.01583082718244,-84.0,227.0
SN-010,2023-05-01,Retail,PL-South,227,169.42857142857142,1,5.26,2.857142857142857,True,18,5,2023,1,0,0,23,Mature,119.0,133.0,141.75,52.1879615748051,-14.0,179.0
SN-010,2023-05-08,Retail,PL-South,179,165.8,1,7.096000000000001,2.8,False,19,5,2023,0,0,0,24,Mature,227.0,119.0,174.0,55.868894148115494,108.0,107.0
SN-010,2023-05-15,Retail,PL-South,107,124.2,1,5.223999999999999,2.6,False,20,5,2023,0,0,0,25,Mature,179.0,227.0,164.5,48.91829923454004,-48.0,270.0
SN-010,2023-05-22,Retail,PL-South,270,186.0,1,5.212857142857142,3.5714285714285716,False,21,5,2023,0,0,0,26,Mature,107.0,179.0,158.0,55.749439459065414,-72.0,170.0
SN-010,2023-05-29,Retail,PL-South,170,172.66666666666666,1,6.035,2.5,False,22,5,2023,0,0,0,27,Mature,270.0,107.0,195.75,69.87309925858449,163.0,243.0
SN-010,2023-06-05,Retail,PL-South,243,181.85714285714286,1,5.114285714285714,3.4285714285714284,False,23,6,2023,0,1,0,28,Mature,170.0,270.0,181.5,67.1341939699882,-100.0,123.0
SN-010,2023-06-12,Retail,PL-South,123,169.0,1,6.63,3.0,False,24,6,2023,0,1,0,29,Mature,243.0,170.0,197.5,73.65007354601443,73.0,120.0
SN-010,2023-06-19,Retail,PL-South,120,181.4,1,6.364,2.2,False,25,6,2023,0,1,0,30,Mature,123.0,243.0,201.5,67.2532527094415,-120.0,78.0
SN-010,2023-06-26,Retail,PL-South,78,141.75,1,5.5875,2.25,False,26,6,2023,0,1,0,31,Mature,120.0,123.0,164.0,57.42821606144492,-3.0,165.0
SN-010,2023-07-03,Retail,PL-South,165,160.42857142857142,1,6.299999999999999,3.142857142857143,False,27,7,2023,0,1,0,32,Mature,78.0,120.0,141.0,71.03520254071216,-42.0,144.0
SN-010,2023-07-10,Retail,PL-South,144,153.28571428571428,1,5.4471428571428575,2.7142857142857144,False,28,7,2023,0,1,0,33,Mature,165.0,78.0,121.5,35.53871128783372,87.0,132.0
SN-010,2023-07-17,Retail,PL-South,132,133.2,1,4.8,2.4,False,29,7,2023,0,1,0,34,Mature,144.0,165.0,126.75,37.339657202497186,-21.0,123.0
SN-010,2023-07-24,Retail,PL-South,123,145.42857142857142,0,5.341428571428572,2.7142857142857144,False,30,7,2023,0,1,0,35,Mature,132.0,144.0,129.75,37.097843603099086,-12.0,224.0
SN-010,2023-07-31,Retail,PL-South,224,178.42857142857142,1,4.151428571428572,2.7142857142857144,False,31,7,2023,0,1,0,36,Mature,123.0,132.0,141.0,18.16590212458495,-9.0,163.0
SN-010,2023-08-07,Retail,PL-South,163,193.5,0,4.791666666666667,2.3333333333333335,False,32,8,2023,0,1,0,37,Mature,224.0,123.0,155.75,46.30604712129939,101.0,116.0
SN-010,2023-08-14,Retail,PL-South,116,141.66666666666666,0,5.538333333333333,2.3333333333333335,False,33,8,2023,0,1,0,38,Mature,163.0,224.0,160.5,45.669099691877726,-61.0,115.0
SN-010,2023-08-21,Retail,PL-South,115,147.16666666666666,0,4.718333333333333,3.1666666666666665,False,34,8,2023,0,1,0,39,Mature,116.0,163.0,156.5,49.53449976195042,-47.0,136.0
SN-010,2023-08-28,Retail,PL-South,136,138.28571428571428,1,6.102857142857142,3.0,False,35,8,2023,0,1,0,40,Mature,115.0,116.0,154.5,51.46196006112994,-1.0,157.0
SN-010,2023-09-04,Retail,PL-South,157,180.16666666666666,1,5.026666666666666,3.3333333333333335,False,36,9,2023,0,0,0,41,Mature,136.0,115.0,132.5,22.516660498395407,21.0,87.0
SN-010,2023-09-11,Retail,PL-South,87,163.0,1,4.1575,3.75,False,37,9,2023,0,0,0,42,Mature,157.0,136.0,131.0,19.849433241279208,21.0,114.0
SN-010,2023-09-18,Retail,PL-South,114,174.28571428571428,0,5.354285714285714,3.2857142857142856,False,38,9,2023,0,0,0,43,Mature,87.0,157.0,123.75,29.90401310861136,-70.0,145.0
SN-010,2023-09-25,Retail,PL-South,145,142.0,1,5.101666666666667,2.8333333333333335,False,39,9,2023,0,0,0,44,Mature,114.0,87.0,123.5,30.0055550412475,27.0,174.0
SN-010,2023-10-02,Retail,PL-South,174,158.71428571428572,1,6.5685714285714285,3.2857142857142856,False,40,10,2023,0,0,0,45,Mature,145.0,114.0,125.75,31.55286569130185,31.0,99.0
SN-010,2023-10-09,Retail,PL-South,99,168.4,0,4.787999999999999,2.8,False,41,10,2023,0,0,0,46,Mature,174.0,145.0,130.0,37.70941526992961,29.0,95.0
SN-010,2023-10-16,Retail,PL-South,95,165.0,0,5.038,2.4,False,42,10,2023,0,0,0,47,Mature,99.0,174.0,133.0,33.37663853655727,-75.0,86.0
SN-010,2023-10-23,Retail,PL-South,86,111.6,1,5.676,2.2,False,43,10,2023,0,0,0,48,Mature,95.0,99.0,128.25,38.01205948993907,-4.0,95.0
SN-010,2023-10-30,Retail,PL-South,95,147.0,0,5.180000000000001,2.0,True,44,10,2023,1,0,0,49,Mature,86.0,95.0,113.5,40.69807530256601,-9.0,117.0
SN-010,2023-11-06,Retail,PL-South,117,149.16666666666666,1,3.6166666666666667,3.3333333333333335,False,45,11,2023,0,0,0,50,Mature,95.0,86.0,93.75,5.499999999999982,9.0,104.0
SN-010,2023-11-13,Retail,PL-South,104,178.75,1,4.41,3.75,False,46,11,2023,0,0,0,51,Mature,117.0,95.0,98.25,13.200378782444078,22.0,163.0
SN-010,2023-11-20,Retail,PL-South,163,171.14285714285714,1,5.572857142857143,3.5714285714285716,False,47,11,2023,0,0,0,52,Mature,104.0,117.0,100.5,13.228756555322946,-13.0,124.0
SN-010,2023-11-27,Retail,PL-South,124,156.57142857142858,1,4.644285714285714,2.7142857142857144,False,48,11,2023,0,0,0,53,Decline,163.0,104.0,119.75,30.21451086260816,59.0,79.0
SN-010,2023-12-04,Retail,PL-South,79,111.28571428571429,1,5.62,3.0,False,49,12,2023,0,0,1,54,Decline,124.0,163.0,127.0,25.39028685672272,-39.0,176.0
SN-010,2023-12-11,Retail,PL-South,176,153.14285714285714,1,6.087142857142857,2.2857142857142856,False,50,12,2023,0,0,1,55,Decline,79.0,124.0,117.5,35.482389998420345,-45.0,93.0
SN-010,2023-12-18,Retail,PL-South,93,167.66666666666666,0,4.680000000000001,3.6666666666666665,True,51,12,2023,1,0,1,56,Decline,176.0,79.0,135.5,43.669211121796096,97.0,122.0
SN-010,2023-12-25,Retail,PL-South,122,156.85714285714286,1,4.798571428571429,2.857142857142857,True,52,12,2023,1,0,1,57,Decline,93.0,176.0,118.0,42.99612385630438,-83.0,66.0
SN-010,2024-01-01,Retail,PL-South,66,150.6,0,5.154,3.2,False,1,1,2024,0,0,1,58,Decline,122.0,93.0,117.5,42.914643965279105,29.0,119.0
SN-010,2024-01-08,Retail,PL-South,119,150.5,1,6.035,2.8333333333333335,False,2,1,2024,0,0,1,59,Decline,66.0,122.0,114.25,47.09122352767374,-56.0,88.0
SN-010,2024-01-15,Retail,PL-South,88,153.28571428571428,1,5.618571428571428,3.4285714285714284,False,3,1,2024,0,0,1,60,Decline,119.0,66.0,100.0,26.140645235596864,53.0,84.0
SN-010,2024-01-22,Retail,PL-South,84,161.28571428571428,0,6.757142857142857,2.7142857142857144,False,4,1,2024,0,0,1,61,Decline,88.0,119.0,98.75,26.700499371110393,-31.0,95.0
SN-010,2024-01-29,Retail,PL-South,95,160.16666666666666,1,4.858333333333333,3.3333333333333335,False,5,1,2024,0,0,1,62,Decline,84.0,88.0,89.25,22.02082347839577,-4.0,133.0
SN-010,2024-02-05,Retail,PL-South,133,141.42857142857142,1,5.395714285714286,2.2857142857142856,False,6,2,2024,0,0,1,63,Decline,95.0,84.0,96.5,15.67375726067832,11.0,133.0
SN-010,2024-02-12,Retail,PL-South,133,169.16666666666666,1,5.246666666666666,4.0,False,7,2,2024,0,0,1,64,Decline,133.0,95.0,100.0,22.464787260658987,38.0,139.0
SN-010,2024-02-19,Retail,PL-South,139,181.0,1,5.905,2.5,False,8,2,2024,0,0,1,65,Decline,133.0,133.0,111.25,25.513068546661852,0.0,110.0
SN-010,2024-02-26,Retail,PL-South,110,137.5,1,4.985,4.166666666666667,False,9,2,2024,0,0,1,66,Decline,139.0,133.0,125.0,20.199009876724148,6.0,82.0
SN-010,2024-03-04,Retail,PL-South,82,159.0,0,3.7600000000000002,2.8,False,10,3,2024,0,0,0,67,Decline,110.0,139.0,128.75,12.816005617976284,-29.0,130.0
SN-010,2024-03-11,Retail,PL-South,130,137.71428571428572,1,4.9628571428571435,2.7142857142857144,False,11,3,2024,0,0,0,68,Decline,82.0,110.0,116.0,25.884358211089562,-28.0,107.0
SN-010,2024-03-18,Retail,PL-South,107,181.83333333333334,0,5.48,3.3333333333333335,False,12,3,2024,0,0,0,69,Decline,130.0,82.0,115.25,25.263610193319554,48.0,121.0
SN-010,2024-03-25,Retail,PL-South,121,171.85714285714286,0,5.577142857142857,3.4285714285714284,False,13,3,2024,0,0,0,70,Decline,107.0,130.0,107.25,19.687136240025694,-23.0,89.0
SN-010,2024-04-01,Retail,PL-South,89,152.66666666666666,0,4.593333333333333,3.0,True,14,4,2024,1,0,0,71,Decline,121.0,107.0,110.0,20.92844953645634,14.0,146.0
SN-010,2024-04-08,Retail,PL-South,146,175.0,1,4.5200000000000005,2.142857142857143,False,15,4,2024,0,0,0,72,Decline,89.0,121.0,111.75,17.876893839068718,-32.0,82.0
SN-010,2024-04-15,Retail,PL-South,82,138.66666666666666,1,6.335,3.8333333333333335,False,16,4,2024,0,0,0,73,Decline,146.0,89.0,115.75,24.04682931282209,57.0,83.0
SN-010,2024-04-22,Retail,PL-South,83,155.16666666666666,0,5.41,3.0,False,17,4,2024,0,0,0,74,Decline,82.0,146.0,109.5,29.670411748631548,-64.0,137.0
SN-010,2024-04-29,Retail,PL-South,137,169.71428571428572,0,5.951428571428572,2.5714285714285716,True,18,4,2024,1,0,0,75,Decline,83.0,82.0,100.0,30.822070014844876,1.0,131.0
SN-010,2024-05-06,Retail,PL-South,131,146.14285714285714,1,5.414285714285714,3.2857142857142856,False,19,5,2024,0,0,0,76,Decline,137.0,83.0,112.0,34.26368339802362,54.0,58.0
SN-010,2024-05-13,Retail,PL-South,58,110.2,1,5.506,2.2,False,20,5,2024,0,0,0,77,Decline,131.0,137.0,108.25,29.83705749567138,-6.0,89.0
SN-010,2024-05-20,Retail,PL-South,89,105.66666666666667,1,7.185,4.5,False,21,5,2024,0,0,0,78,Decline,58.0,131.0,102.25,38.13462993133668,-73.0,180.0
SN-010,2024-05-27,Retail,PL-South,180,174.28571428571428,1,5.977142857142858,3.5714285714285716,False,22,5,2024,0,0,0,79,Decline,89.0,58.0,103.75,37.23237838226293,31.0,128.0
SN-010,2024-06-03,Retail,PL-South,128,142.2,1,6.178,2.2,False,23,6,2024,0,1,0,80,Decline,180.0,89.0,114.5,52.93077239816803,91.0,150.0
SN-010,2024-06-10,Retail,PL-South,150,152.85714285714286,1,5.890000000000001,3.857142857142857,False,24,6,2024,0,1,0,81,Decline,128.0,180.0,113.75,52.63949721137794,-52.0,122.0
SN-010,2024-06-17,Retail,PL-South,122,160.33333333333334,0,4.7683333333333335,3.5,False,25,6,2024,0,1,0,82,Decline,150.0,128.0,136.75,38.309050279709794,22.0,108.0
SN-010,2024-06-24,Retail,PL-South,108,170.4,0,4.196,3.6,False,26,6,2024,0,1,0,83,Decline,122.0,150.0,145.0,26.255158223353618,-28.0,207.0
SN-010,2024-07-01,Retail,PL-South,207,146.14285714285714,1,3.8428571428571425,3.2857142857142856,False,27,7,2024,0,1,0,84,Decline,108.0,122.0,127.0,17.473789896108205,-14.0,135.0
SN-010,2024-07-08,Retail,PL-South,135,189.6,1,5.612,2.6,False,28,7,2024,0,1,0,85,Decline,207.0,108.0,146.75,43.7978309965231,99.0,119.0
SN-010,2024-07-15,Retail,PL-South,119,124.0,0,4.344285714285714,2.7142857142857144,False,29,7,2024,0,1,0,86,Decline,135.0,207.0,143.0,44.06812907306141,-72.0,158.0
SN-010,2024-07-22,Retail,PL-South,158,133.42857142857142,1,5.024285714285715,2.857142857142857,False,30,7,2024,0,1,0,87,Decline,119.0,135.0,142.25,44.56736474147871,-16.0,225.0
SN-010,2024-07-29,Retail,PL-South,225,170.66666666666666,1,4.866666666666666,3.0,False,31,7,2024,0,1,0,88,Decline,158.0,119.0,154.75,38.33514488473121,39.0,161.0
SN-010,2024-08-05,Retail,PL-South,161,192.16666666666666,0,4.6450000000000005,2.6666666666666665,False,32,8,2024,0,1,0,89,Decline,225.0,158.0,159.25,46.664583286828275,67.0,126.0
SN-010,2024-08-12,Retail,PL-South,126,153.42857142857142,0,5.088571428571428,3.0,False,33,8,2024,0,1,0,90,Decline,161.0,225.0,165.75,43.88906469725687,-64.0,144.0
SN-010,2024-08-19,Retail,PL-South,144,152.4,1,7.07,2.8,False,34,8,2024,0,1,0,91,Decline,126.0,161.0,167.5,41.47690120215507,-35.0,140.0
SN-010,2024-08-26,Retail,PL-South,140,154.83333333333334,1,4.806666666666667,3.1666666666666665,False,35,8,2024,0,1,0,92,Decline,144.0,126.0,164.0,43.1045241245046,18.0,102.0
SN-010,2024-09-02,Retail,PL-South,102,155.6,0,6.002,2.6,False,36,9,2024,0,0,0,93,Decline,140.0,144.0,142.75,14.407752542757406,-4.0,182.0
SN-010,2024-09-09,Retail,PL-South,182,170.0,1,6.22,3.0,False,37,9,2024,0,0,0,94,Decline,102.0,140.0,128.0,18.97366596101025,-38.0,139.0
SN-010,2024-09-16,Retail,PL-South,139,174.0,1,4.632857142857143,2.2857142857142856,False,38,9,2024,0,0,0,95,Decline,182.0,102.0,142.0,32.70066258248191,80.0,175.0
SN-010,2024-09-23,Retail,PL-South,175,149.5,1,6.131666666666667,3.5,False,39,9,2024,0,0,0,96,Decline,139.0,182.0,140.75,32.69429104089376,-43.0,125.0
SN-010,2024-09-30,Retail,PL-South,125,167.16666666666666,1,4.623333333333334,3.1666666666666665,False,40,9,2024,0,0,0,97,Decline,175.0,139.0,149.5,36.84652855652301,36.0,89.0
SN-010,2024-10-07,Retail,PL-South,89,121.14285714285714,1,5.447142857142857,3.0,False,41,10,2024,0,0,0,98,Decline,125.0,175.0,155.25,27.596799331323414,-50.0,84.0
SN-010,2024-10-14,Retail,PL-South,84,137.0,0,5.651999999999999,3.6,False,42,10,2024,0,0,0,99,Decline,89.0,125.0,132.0,35.57152419187759,-36.0,112.0
SN-010,2024-10-21,Retail,PL-South,112,116.16666666666667,1,3.8383333333333334,2.5,False,43,10,2024,0,0,0,100,Decline,84.0,89.0,118.25,42.010911281078705,-5.0,146.0
SN-010,2024-10-28,Retail,PL-South,146,137.33333333333334,1,5.036666666666666,2.5,True,44,10,2024,1,0,0,101,Decline,112.0,84.0,102.5,19.330459556530617,28.0,126.0
SN-010,2024-11-04,Retail,PL-South,126,168.83333333333334,1,5.668333333333333,3.6666666666666665,False,45,11,2024,0,0,0,102,Decline,146.0,112.0,107.75,28.26511395106459,34.0,96.0
SN-010,2024-11-11,Retail,PL-South,96,127.16666666666667,1,5.076666666666667,2.6666666666666665,False,46,11,2024,0,0,0,103,Decline,126.0,146.0,117.0,26.051231576773215,-20.0,153.0
SN-010,2024-11-18,Retail,PL-South,153,183.0,1,4.958571428571429,1.5714285714285714,False,47,11,2024,0,0,0,104,Decline,96.0,126.0,120.0,21.228911104120858,-30.0,78.0
SN-010,2024-11-25,Retail,PL-South,78,136.2,1,6.742,3.4,False,48,11,2024,0,0,0,105,Decline,153.0,96.0,130.25,25.539185578244254,57.0,67.0
SN-010,2024-12-02,Retail,PL-South,67,122.14285714285714,0,6.001428571428572,3.4285714285714284,False,49,12,2024,0,0,1,106,Decline,78.0,153.0,113.25,33.07944981404617,-75.0,98.0
SN-010,2024-12-09,Retail,PL-South,98,174.0,1,5.536,3.2,False,50,12,2024,0,0,1,107,Decline,67.0,78.0,98.5,38.24918299781054,-11.0,105.0
SN-010,2024-12-16,Retail,PL-South,105,163.83333333333334,0,2.4633333333333334,2.5,False,51,12,2024,1,0,1,108,Decline,98.0,67.0,99.0,38.21866908549624,31.0,69.0
SN-010,2024-12-23,Retail,PL-South,69,162.5,1,5.095,2.5,True,52,12,2024,1,0,1,109,Decline,105.0,98.0,87.0,17.56891193747256,7.0,14.0
SN-013,2023-01-30,Discount,PL-Central,96,215.33333333333334,1,5.193333333333333,2.3333333333333335,False,5,1,2023,0,0,1,4,Growth,74.0,84.0,57.0,34.418987008142274,-10.0,81.0
SN-013,2023-02-06,Discount,PL-Central,81,143.71428571428572,1,4.715714285714285,3.0,False,6,2,2023,0,0,1,5,Growth,96.0,74.0,79.25,14.080127840328727,22.0,80.0
SN-013,2023-02-13,Discount,PL-Central,80,136.83333333333334,1,5.510000000000001,3.3333333333333335,False,7,2,2023,0,0,1,6,Growth,81.0,96.0,83.75,9.178779875342912,-15.0,78.0
SN-013,2023-02-20,Discount,PL-Central,78,193.8,0,5.686,3.4,False,8,2,2023,0,0,1,7,Growth,80.0,81.0,82.75,9.358596760910975,-1.0,122.0
SN-013,2023-02-27,Discount,PL-Central,122,172.28571428571428,0,5.7057142857142855,3.0,False,9,2,2023,0,0,1,8,Growth,78.0,80.0,83.75,8.261355820929156,-2.0,188.0
SN-013,2023-03-06,Discount,PL-Central,188,163.71428571428572,1,4.235714285714286,3.2857142857142856,False,10,3,2023,0,0,0,9,Growth,122.0,78.0,90.25,21.203380233664006,44.0,94.0
SN-013,2023-03-13,Discount,PL-Central,94,152.8,0,4.715999999999999,3.2,False,11,3,2023,0,0,0,10,Growth,188.0,122.0,117.0,51.49757275833493,66.0,102.0
SN-013,2023-03-20,Discount,PL-Central,102,126.83333333333333,1,4.76,2.8333333333333335,False,12,3,2023,0,0,0,11,Growth,94.0,188.0,120.5,48.535210586404865,-94.0,128.0
SN-013,2023-03-27,Discount,PL-Central,128,175.2,1,4.0120000000000005,3.4,False,13,3,2023,0,0,0,12,Growth,102.0,94.0,126.5,42.657551109582776,8.0,188.0
SN-013,2023-04-03,Discount,PL-Central,188,160.0,1,3.968571428571429,3.4285714285714284,True,14,4,2023,1,0,0,13,Mature,128.0,102.0,128.0,42.551929059287865,26.0,82.0
SN-013,2023-04-10,Discount,PL-Central,82,117.0,0,4.32,2.4,False,15,4,2023,0,0,0,14,Mature,188.0,128.0,128.0,42.551929059287865,60.0,208.0
SN-013,2023-04-17,Discount,PL-Central,208,168.42857142857142,1,4.174285714285714,2.4285714285714284,False,16,4,2023,0,0,0,15,Mature,82.0,188.0,125.0,46.028976380826315,-106.0,150.0
SN-013,2023-04-24,Discount,PL-Central,150,141.2,1,7.188,2.2,True,17,4,2023,1,0,0,16,Mature,208.0,82.0,151.5,57.46593193652509,126.0,206.0
SN-013,2023-05-01,Discount,PL-Central,206,152.0,1,4.315,4.333333333333333,True,18,5,2023,1,0,0,17,Mature,150.0,208.0,157.0,55.4857339022083,-58.0,113.0
SN-013,2023-05-08,Discount,PL-Central,113,150.0,1,5.462000000000001,4.0,False,19,5,2023,0,0,0,18,Mature,206.0,150.0,161.5,59.42782737629458,56.0,157.0
SN-013,2023-05-15,Discount,PL-Central,157,153.0,1,4.295,2.6666666666666665,False,20,5,2023,0,0,0,19,Mature,113.0,206.0,169.25,46.140184944001554,-93.0,151.0
SN-013,2023-05-22,Discount,PL-Central,151,136.85714285714286,1,5.791428571428571,2.857142857142857,False,21,5,2023,0,0,0,20,Mature,157.0,113.0,156.5,38.231749458619696,44.0,195.0
SN-013,2023-05-29,Discount,PL-Central,195,140.5,1,6.435,3.0,False,22,5,2023,0,0,0,21,Mature,151.0,157.0,156.75,38.17830972336693,-6.0,139.0
SN-013,2023-06-05,Discount,PL-Central,139,137.66666666666666,1,3.7383333333333333,3.8333333333333335,False,23,6,2023,0,1,0,22,Mature,195.0,151.0,154.0,33.565855667130954,44.0,166.0
SN-013,2023-06-12,Discount,PL-Central,166,183.0,0,4.583333333333333,2.0,False,24,6,2023,0,1,0,23,Mature,139.0,195.0,160.5,24.18677324489566,-56.0,125.0
SN-013,2023-06-19,Discount,PL-Central,125,146.6,1,6.2299999999999995,3.2,False,25,6,2023,0,1,0,24,Mature,166.0,139.0,162.75,24.171263930543653,27.0,151.0
SN-013,2023-06-26,Discount,PL-Central,151,166.2,0,6.1579999999999995,3.2,False,26,6,2023,0,1,0,25,Mature,125.0,166.0,156.25,30.93406967514406,-41.0,179.0
SN-013,2023-07-03,Discount,PL-Central,179,183.33333333333334,0,5.576666666666667,3.0,False,27,7,2023,0,1,0,26,Mature,151.0,125.0,145.25,17.442763542512427,26.0,263.0
SN-013,2023-07-10,Discount,PL-Central,263,166.0,1,5.191666666666666,3.1666666666666665,False,28,7,2023,0,1,0,27,Mature,179.0,151.0,155.25,23.18584338197198,28.0,177.0
SN-013,2023-07-17,Discount,PL-Central,177,179.83333333333334,1,4.739999999999999,2.8333333333333335,False,29,7,2023,0,1,0,28,Mature,263.0,179.0,179.5,59.87486951969082,84.0,149.0
SN-013,2023-07-24,Discount,PL-Central,149,144.5,1,3.841666666666667,2.5,False,30,7,2023,0,1,0,29,Mature,177.0,263.0,192.5,48.699760437466914,-86.0,130.0
SN-013,2023-07-31,Discount,PL-Central,130,149.33333333333334,1,5.006666666666667,3.0,False,31,7,2023,0,1,0,30,Mature,149.0,177.0,192.0,49.27473997901968,-28.0,130.0
SN-013,2023-08-07,Discount,PL-Central,130,148.5,0,6.698333333333333,2.6666666666666665,False,32,8,2023,0,1,0,31,Mature,130.0,149.0,179.75,58.76152369252067,-19.0,119.0
SN-013,2023-08-14,Discount,PL-Central,119,166.6,1,3.15,3.2,False,33,8,2023,0,1,0,32,Mature,130.0,130.0,146.5,22.21861081766067,0.0,277.0
SN-013,2023-08-21,Discount,PL-Central,277,176.71428571428572,1,4.605714285714286,3.2857142857142856,False,34,8,2023,0,1,0,33,Mature,119.0,130.0,132.0,12.463279397226668,-11.0,124.0
SN-013,2023-08-28,Discount,PL-Central,124,149.66666666666666,1,5.873333333333334,2.6666666666666665,False,35,8,2023,0,1,0,34,Mature,277.0,119.0,164.0,75.51158851461147,158.0,165.0
SN-013,2023-09-04,Discount,PL-Central,165,174.16666666666666,1,4.633333333333333,2.8333333333333335,False,36,9,2023,0,0,0,35,Mature,124.0,277.0,162.5,76.46567857542365,-153.0,67.0
SN-013,2023-09-11,Discount,PL-Central,67,115.8,0,4.118,2.8,False,37,9,2023,0,0,0,36,Mature,165.0,124.0,171.25,73.45009643742252,41.0,94.0
SN-013,2023-09-18,Discount,PL-Central,94,141.33333333333334,1,4.946666666666666,2.6666666666666665,False,38,9,2023,0,0,0,37,Mature,67.0,165.0,158.25,88.78203647134933,-98.0,136.0
SN-013,2023-09-25,Discount,PL-Central,136,141.83333333333334,1,4.351666666666667,2.8333333333333335,False,39,9,2023,0,0,0,38,Mature,94.0,67.0,112.5,42.035699113967425,27.0,156.0
SN-013,2023-10-02,Discount,PL-Central,156,167.71428571428572,1,5.728571428571429,3.2857142857142856,False,40,10,2023,0,0,0,39,Mature,136.0,94.0,115.5,43.53159771935785,42.0,131.0
SN-013,2023-10-09,Discount,PL-Central,131,167.85714285714286,0,6.098571428571428,2.857142857142857,False,41,10,2023,0,0,0,40,Mature,156.0,136.0,113.25,40.22747817102138,20.0,91.0
SN-013,2023-10-16,Discount,PL-Central,91,119.4,1,7.006,1.8,False,42,10,2023,0,0,0,41,Mature,131.0,156.0,129.25,25.86342333618402,-25.0,225.0
SN-013,2023-10-23,Discount,PL-Central,225,185.14285714285714,1,4.461428571428572,3.0,False,43,10,2023,0,0,0,42,Mature,91.0,131.0,128.5,27.233557730613683,-40.0,111.0
SN-013,2023-10-30,Discount,PL-Central,111,149.14285714285714,0,5.402857142857143,2.7142857142857144,True,44,10,2023,1,0,0,43,Mature,225.0,91.0,150.75,56.2753646515655,134.0,84.0
SN-013,2023-11-06,Discount,PL-Central,84,151.0,1,5.006,3.0,False,45,11,2023,0,0,0,44,Mature,111.0,225.0,139.5,59.293057491300516,-114.0,80.0
SN-013,2023-11-13,Discount,PL-Central,80,162.4,1,5.048,4.4,False,46,11,2023,0,0,0,45,Mature,84.0,111.0,127.75,65.83502107541244,-27.0,130.0
SN-013,2023-11-20,Discount,PL-Central,130,164.0,1,5.066666666666667,2.6666666666666665,False,47,11,2023,0,0,0,46,Mature,80.0,84.0,125.0,68.07348970047005,-4.0,122.0
SN-013,2023-11-27,Discount,PL-Central,122,181.85714285714286,0,3.757142857142857,3.142857142857143,False,48,11,2023,0,0,0,47,Mature,130.0,80.0,101.25,23.599081903045885,50.0,111.0
