date,sku,brand,segment,category,channel,region,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold
2024-03-24,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Carton,7.04,0,3,158,193,23
2024-03-24,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Multipack,6.88,0,4,135,185,12
2024-03-24,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Multipack,8.57,0,5,164,257,17
2024-03-24,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Carton,5.11,0,5,173,218,13
2024-03-24,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Multipack,4.04,0,4,0,138,0
2024-03-24,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Carton,8.09,1,4,155,192,35
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-Central,Single,3.34,0,5,157,198,26
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-North,Multipack,8.59,0,3,243,212,39
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,4.58,0,4,138,135,25
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-North,Single,4.22,1,4,140,188,42
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-South,Carton,5.52,0,3,166,226,16
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Multipack,6.68,0,5,170,154,23
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Carton,8.49,0,3,74,67,10
2024-03-24,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Carton,6.22,1,1,190,166,47
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-South,Carton,7.08,0,3,152,202,12
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-Central,Carton,7.57,0,5,164,171,12
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-North,Multipack,4.34,1,4,134,155,20
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-South,Carton,2.83,0,5,98,128,9
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-Central,Multipack,6.56,1,2,131,215,16
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-North,Carton,1.61,0,2,189,234,9
2024-03-24,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-South,Multipack,5.06,1,5,239,203,39
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-North,Multipack,1.99,0,1,196,199,9
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Carton,6.61,0,4,138,194,10
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-Central,Carton,8.9,0,4,143,194,11
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Carton,6.3,0,3,118,175,11
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,2.58,0,3,202,218,20
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-North,Single,2.75,1,3,130,152,24
2024-03-24,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Single,2.15,0,5,143,132,10
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-Central,Carton,6.24,0,5,118,157,13
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-North,Multipack,7.28,0,1,127,108,14
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-South,Carton,4.65,0,4,176,189,12
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-Central,Multipack,7.43,1,2,82,106,9
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-North,Single,8.94,1,5,160,189,45
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-South,Multipack,1.81,0,2,103,168,8
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-Central,Single,7.45,0,3,230,229,27
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,5.97,0,4,199,199,17
2024-03-24,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-South,Carton,4.71,0,5,152,186,15
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-North,Carton,1.66,0,1,154,176,22
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-South,Multipack,5.89,0,4,75,113,9
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-Central,Multipack,6.99,0,5,174,179,29
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-North,Multipack,5.11,0,3,143,134,18
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,7.34,0,5,258,219,36
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Multipack,4.05,0,4,104,142,13
2024-03-24,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Single,8.72,0,4,194,166,29
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-Central,Carton,6.67,0,4,174,236,15
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-South,Single,3.98,0,4,130,197,16
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-Central,Multipack,3.36,0,2,87,85,10
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-North,Carton,6.12,0,2,117,165,15
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-South,Carton,8.16,0,1,241,275,44
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-North,Carton,7.95,0,3,175,186,22
2024-03-24,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-South,Multipack,1.59,0,3,275,232,45
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,5.21,0,2,100,123,13
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,3.05,0,3,150,157,11
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,3.0,0,5,149,156,10
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,7.34,0,2,209,256,13
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Carton,1.99,0,3,201,227,19
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,3.23,0,3,160,218,10
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,6.63,1,3,132,154,38
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,5.88,0,1,110,139,10
2024-03-24,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,7.59,1,1,209,209,55
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-Central,Carton,4.07,0,5,123,117,10
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-North,Carton,7.24,0,3,109,92,9
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-South,Carton,5.2,0,3,156,225,10
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-Central,Single,6.13,0,3,171,173,15
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-Central,Carton,4.74,0,3,104,170,8
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-North,Single,7.03,1,5,156,185,24
2024-03-24,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-South,Carton,5.54,0,2,67,62,5
2024-03-24,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Multipack,7.67,0,5,153,175,16
2024-03-24,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Single,4.97,0,1,146,165,12
2024-03-24,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,4.25,0,3,103,146,13
2024-03-24,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Single,2.57,0,5,191,232,16
2024-03-24,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Single,7.51,1,1,128,163,38
2024-03-24,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Carton,8.67,0,3,145,198,21
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-Central,Carton,1.51,0,1,0,175,0
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-North,Carton,8.65,0,3,157,218,25
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-South,Multipack,6.64,0,1,245,225,50
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,3.1,0,4,149,153,22
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-South,Carton,5.94,1,3,188,222,41
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Multipack,7.45,0,1,170,185,32
2024-03-24,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Carton,5.06,0,4,102,88,15
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Single,5.95,1,5,238,202,48
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Single,5.7,0,4,140,200,8
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Single,7.93,0,4,180,215,14
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,7.76,0,1,145,162,13
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Multipack,6.96,0,5,126,133,12
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Carton,4.21,0,4,200,195,22
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Carton,6.38,0,2,142,170,16
2024-03-24,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Single,4.34,0,3,0,135,0
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Retail,PL-North,Multipack,6.78,0,3,180,245,23
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Retail,PL-South,Carton,5.79,1,1,204,182,39
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-Central,Carton,7.24,1,4,87,122,24
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-North,Multipack,4.43,0,3,217,256,22
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-South,Carton,1.84,0,3,124,124,21
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Single,5.93,1,5,275,272,76
2024-03-25,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Carton,4.98,0,4,119,114,13
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-North,Single,2.3,0,1,231,224,28
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-South,Single,1.79,0,3,104,145,9
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-Central,Carton,5.41,0,4,167,193,8
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-North,Multipack,2.73,1,2,131,180,22
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-South,Carton,5.56,0,1,130,146,15
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-North,Carton,7.02,0,4,133,154,14
2024-03-25,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-South,Carton,4.66,0,3,115,164,12
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-Central,Multipack,7.92,0,2,189,191,22
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-North,Multipack,6.64,0,3,161,166,19
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-South,Single,2.11,0,4,207,242,26
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-Central,Single,6.6,1,4,240,271,79
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,4.96,0,3,156,214,28
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,3.3,0,3,208,190,31
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Single,3.73,1,1,164,266,48
2024-03-25,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Multipack,3.49,0,1,151,226,13
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Carton,8.23,0,5,105,108,10
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Single,4.1,0,4,167,168,18
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Single,3.24,0,4,68,79,8
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Single,3.57,0,2,93,145,6
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Carton,2.92,0,2,131,173,16
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-South,Multipack,8.33,0,3,101,160,9
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-Central,Single,4.92,0,1,168,225,16
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Carton,3.62,0,4,163,169,12
2024-03-25,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Multipack,5.88,0,4,230,269,31
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-Central,Multipack,6.25,0,1,225,205,18
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-North,Single,2.41,1,5,220,230,48
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-Central,Multipack,6.61,0,3,113,169,12
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Single,1.58,0,5,166,214,25
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Multipack,4.76,0,4,151,163,19
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Multipack,7.85,1,5,151,182,50
2024-03-25,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,5.77,1,3,120,145,26
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,8.34,0,5,0,212,0
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,2.75,0,1,229,226,14
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,3.94,0,3,217,257,17
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,7.73,0,4,101,135,8
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Carton,7.84,0,4,77,94,6
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,1.59,0,1,213,193,17
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,7.78,0,5,205,201,13
2024-03-25,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,8.41,0,3,185,189,16
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-North,Carton,6.33,0,5,213,203,26
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-Central,Multipack,2.08,0,5,102,150,12
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-North,Multipack,7.66,0,3,148,136,18
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-South,Multipack,4.75,0,3,169,165,19
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-Central,Multipack,4.63,0,5,164,195,15
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-North,Carton,4.51,0,5,193,208,34
2024-03-25,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-South,Single,5.98,0,3,153,148,25
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-Central,Single,8.14,0,4,152,197,12
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-North,Carton,3.65,0,1,178,186,15
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Carton,2.82,0,4,154,142,17
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-Central,Single,5.71,1,3,177,201,41
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-North,Carton,6.11,0,5,210,222,20
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Single,3.44,0,3,89,136,7
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,5.94,0,2,202,179,18
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-North,Multipack,4.59,0,2,144,153,18
2024-03-25,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Single,4.87,0,2,200,168,13
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-Central,Carton,5.84,1,4,0,262,0
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-North,Single,8.97,0,1,234,234,38
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-South,Single,8.68,0,2,210,201,28
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-Central,Multipack,4.17,0,1,109,150,18
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-North,Multipack,8.2,0,1,155,189,19
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-South,Carton,2.47,0,3,188,179,29
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Carton,8.15,0,1,182,186,25
2024-03-25,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,1.82,1,5,108,118,31
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-North,Multipack,1.76,1,2,165,196,29
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-South,Multipack,7.26,0,5,234,241,16
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-North,Carton,2.02,0,4,143,151,14
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-South,Carton,3.3,0,2,216,195,18
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-Central,Carton,4.24,0,5,115,128,7
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-North,Carton,8.05,0,4,105,159,12
2024-03-25,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-South,Carton,6.54,0,2,111,158,11
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-Central,Single,5.05,1,1,118,151,22
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-North,Single,5.29,0,2,91,140,9
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-Central,Multipack,4.43,0,4,110,152,10
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-North,Multipack,7.27,0,1,99,144,9
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-South,Single,5.17,0,5,167,184,15
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,5.68,0,2,206,278,20
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-North,Single,7.98,0,1,123,164,8
2024-03-25,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-South,Single,8.04,0,4,136,125,10
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-Central,Multipack,7.83,0,3,219,184,35
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-North,Single,5.98,0,5,213,219,25
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-South,Carton,5.07,0,1,160,178,34
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,7.74,0,2,105,162,12
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-North,Carton,2.69,0,3,93,148,16
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-South,Single,8.83,0,5,281,242,53
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Carton,3.02,0,2,204,193,35
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Carton,2.64,0,3,179,168,25
2024-03-25,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Multipack,4.91,0,1,81,122,10
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-Central,Single,1.67,0,1,165,145,14
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-North,Single,8.44,0,4,111,169,9
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-South,Multipack,2.98,0,2,263,251,23
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-Central,Carton,2.96,0,1,252,225,23
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-North,Multipack,7.18,0,5,153,162,9
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-South,Single,4.3,0,5,86,100,7
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,E-commerce,PL-Central,Single,5.6,0,1,178,194,11
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,E-commerce,PL-North,Multipack,4.5,0,1,145,135,9
2024-03-25,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,E-commerce,PL-South,Carton,3.45,1,2,182,176,31
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Retail,PL-North,Single,6.11,0,1,124,154,15
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Discount,PL-Central,Multipack,7.22,0,3,232,230,27
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,3.48,0,5,200,193,15
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,Discount,PL-South,Multipack,4.31,0,4,164,214,25
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,5.69,0,5,0,244,0
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Single,7.78,0,5,155,165,16
2024-03-25,YO-014,YoBrand4,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Single,3.06,0,4,196,201,20
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-Central,Single,5.57,0,4,158,221,26
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-North,Carton,6.62,0,1,90,103,11
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-South,Carton,3.23,0,2,183,242,21
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-South,Multipack,4.09,0,4,164,176,19
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-Central,Carton,5.44,0,5,192,192,24
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-North,Carton,2.93,0,4,113,173,15
2024-03-25,RE-015,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-South,Carton,3.79,0,4,237,199,31
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Retail,PL-Central,Carton,3.56,0,2,193,169,36
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Retail,PL-North,Carton,1.66,0,2,93,146,7
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Retail,PL-South,Single,7.33,0,4,208,194,32
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-Central,Carton,1.64,0,4,158,136,32
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,6.25,0,2,271,236,42
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-South,Carton,6.73,1,5,169,197,19
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Single,7.35,1,5,123,124,31
2024-03-25,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Carton,6.95,0,4,201,172,31
2024-03-25,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Carton,8.21,0,2,117,139,12
2024-03-25,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Carton,7.87,0,2,137,129,14
2024-03-25,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Single,8.12,0,5,75,98,10
2024-03-25,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Single,6.15,1,3,88,133,35
2024-03-25,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Multipack,7.57,0,5,185,209,35
2024-03-25,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-Central,Single,5.01,0,3,122,167,15
